Text: Данный, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: передается, Number: none, Confidence: none, Bbox: none
Text: по, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: сигнал, Number: none, Confidence: none, Bbox: none
Text: передается, Number: none, Confidence: none, Bbox: none
Text: мальке, Number: none, Confidence: none, Bbox: none
Text: железы, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: простаивает, Number: none, Confidence: none, Bbox: none
Text: мальчиками, Number: none, Confidence: none, Bbox: none
Text: веществе, Number: none, Confidence: none, Bbox: none
Text: от, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Безусло, Number: none, Confidence: none, Bbox: none
Text: духовные, Number: none, Confidence: none, Bbox: none
Text: реф, Number: none, Confidence: none, Bbox: none
Text: префиксы, Number: none, Confidence: none, Bbox: none
Text: срабатывают, Number: none, Confidence: none, Bbox: none
Text: при, Number: none, Confidence: none, Bbox: none
Text: потребили, Number: none, Confidence: none, Bbox: none
Text: пищи, Number: none, Confidence: none, Bbox: none
Text: (сигомостаемение,, Number: none, Confidence: none, Bbox: none
Text: выработка, Number: none, Confidence: none, Bbox: none
Text: средников, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: пищеварительной, Number: none, Confidence: none, Bbox: none
Text: системе, Number: none, Confidence: none, Bbox: none
Text: При, Number: none, Confidence: none, Bbox: none
Text: определяющий, Number: none, Confidence: none, Bbox: none
Text: при, Number: none, Confidence: none, Bbox: none
Text: потре, Number: none, Confidence: none, Bbox: none
Text: потребие-, Number: none, Confidence: none, Bbox: none
Text: или, Number: none, Confidence: none, Bbox: none
Text: пищи, Number: none, Confidence: none, Bbox: none
Text: (сигомостаемение,, Number: none, Confidence: none, Bbox: none
Text: выработка, Number: none, Confidence: none, Bbox: none
Text: среднееитов, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: пищеварительной, Number: none, Confidence: none, Bbox: none
Text: системе);, Number: none, Confidence: none, Bbox: none
Text: При, Number: none, Confidence: none, Bbox: none
Text: определяющий, Number: none, Confidence: none, Bbox: none
