Text: (25), Number: 24, Confidence: 0.70, Bbox: [42.69769287109375, 1501.5255126953125, 2287.085693359375, 2193.55810546875]
Text: сосудах, Number: 22, Confidence: 0.31, Bbox: [33.32867431640625, 131.04783630371094, 2278.75390625, 1517.4046630859375]
Text: Чтобы, Number: 22, Confidence: 0.31, Bbox: [33.32867431640625, 131.04783630371094, 2278.75390625, 1517.4046630859375]
Text: их, Number: 22, Confidence: 0.31, Bbox: [33.32867431640625, 131.04783630371094, 2278.75390625, 1517.4046630859375]
Text: не, Number: 22, Confidence: 0.31, Bbox: [33.32867431640625, 131.04783630371094, 2278.75390625, 1517.4046630859375]
Text: разорвать, Number: 22, Confidence: 0.31, Bbox: [33.32867431640625, 131.04783630371094, 2278.75390625, 1517.4046630859375]
Text: присутствует, Number: 22, Confidence: 0.31, Bbox: [33.32867431640625, 131.04783630371094, 2278.75390625, 1517.4046630859375]
Text: более, Number: 22, Confidence: 0.31, Bbox: [33.32867431640625, 131.04783630371094, 2278.75390625, 1517.4046630859375]
Text: ротные, Number: 22, Confidence: 0.31, Bbox: [33.32867431640625, 131.04783630371094, 2278.75390625, 1517.4046630859375]
Text: стенки, Number: 22, Confidence: 0.31, Bbox: [33.32867431640625, 131.04783630371094, 2278.75390625, 1517.4046630859375]
Text: (26), Number: 22, Confidence: 0.31, Bbox: [33.32867431640625, 131.04783630371094, 2278.75390625, 1517.4046630859375]
Text: -с, Number: 22, Confidence: 0.31, Bbox: [33.32867431640625, 131.04783630371094, 2278.75390625, 1517.4046630859375]
Text: более, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: древние, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: предки, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: сумчатых, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: обитали, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: в, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: южной, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: А, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: морже, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: исходя, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: из, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: представленного, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: рисунка, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: древо, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: начинается, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: с, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: южн, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: Америки, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: и, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: расторгая, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: в, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: Австралию, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: -с, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: Чем, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: чем, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: ближе, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: к, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: жаркому, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: западному, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: климату, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: тем, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: части, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: тела, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: увеличиваются, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: а, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: конечности, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: уши, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: хвосты, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: здорообходимо, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: для, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: терморегуляции, Number: 25, Confidence: 0.46, Bbox: [33.51713562011719, 1504.826171875, 2289.44189453125, 2193.22607421875]
Text: защиты, Number: 24, Confidence: 0.70, Bbox: [42.69769287109375, 1501.5255126953125, 2287.085693359375, 2193.55810546875]
Text: терморепуляции,, Number: 24, Confidence: 0.70, Bbox: [42.69769287109375, 1501.5255126953125, 2287.085693359375, 2193.55810546875]
Text: защиты), Number: 24, Confidence: 0.70, Bbox: [42.69769287109375, 1501.5255126953125, 2287.085693359375, 2193.55810546875]
