Text: -с, Number: none, Confidence: none, Bbox: none
Text: по, Number: none, Confidence: none, Bbox: none
Text: зрительному, Number: none, Confidence: none, Bbox: none
Text: перву, Number: none, Confidence: none, Bbox: none
Text: звательную, Number: none, Confidence: none, Bbox: none
Text: долю, Number: none, Confidence: none, Bbox: none
Text: коры, Number: none, Confidence: none, Bbox: none
Text: ав, Number: none, Confidence: none, Bbox: none
Text: йеменку, Number: none, Confidence: none, Bbox: none
Text: затылочную, Number: none, Confidence: none, Bbox: none
Text: Далее, Number: none, Confidence: none, Bbox: none
Text: сигнал, Number: none, Confidence: none, Bbox: none
Text: Оно, Number: none, Confidence: none, Bbox: none
Text: идет, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: продолжаться, Number: none, Confidence: none, Bbox: none
Text: мозг, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: дет, Number: none, Confidence: none, Bbox: none
Text: центр, Number: none, Confidence: none, Bbox: none
Text: слюно, Number: none, Confidence: none, Bbox: none
Text: отделения, Number: none, Confidence: none, Bbox: none
Text: От, Number: none, Confidence: none, Bbox: none
Text: центре, Number: none, Confidence: none, Bbox: none
Text: сигнал, Number: none, Confidence: none, Bbox: none
Text: поступает, Number: none, Confidence: none, Bbox: none
Text: затем, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: салютую, Number: none, Confidence: none, Bbox: none
Text: железу, Number: none, Confidence: none, Bbox: none
Text: железа, Number: none, Confidence: none, Bbox: none
Text: выселяет, Number: none, Confidence: none, Bbox: none
Text: секрет, Number: none, Confidence: none, Bbox: none
Text: слюну, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: стра, Number: none, Confidence: none, Bbox: none
Text: слюноотделение, Number: none, Confidence: none, Bbox: none
Text: по, Number: none, Confidence: none, Bbox: none
Text: первым, Number: none, Confidence: none, Bbox: none
Text: так, Number: none, Confidence: none, Bbox: none
Text: такой, Number: none, Confidence: none, Bbox: none
Text: страдательный, Number: none, Confidence: none, Bbox: none
Text: контроль, Number: none, Confidence: none, Bbox: none
Text: не, Number: none, Confidence: none, Bbox: none
Text: позво, Number: none, Confidence: none, Bbox: none
Text: ляжет, Number: none, Confidence: none, Bbox: none
Text: определить, Number: none, Confidence: none, Bbox: none
Text: эффективность, Number: none, Confidence: none, Bbox: none
Text: лекарственного, Number: none, Confidence: none, Bbox: none
Text: препарата, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: страдательный, Number: none, Confidence: none, Bbox: none
Text: контроль, Number: none, Confidence: none, Bbox: none
Text: а, Number: none, Confidence: none, Bbox: none
Text: одной, Number: none, Confidence: none, Bbox: none
Text: группе, Number: none, Confidence: none, Bbox: none
Text: клеток, Number: none, Confidence: none, Bbox: none
Text: ввести, Number: none, Confidence: none, Bbox: none
Text: препарат, Number: none, Confidence: none, Bbox: none
Text: другой, Number: none, Confidence: none, Bbox: none
Text: группе, Number: none, Confidence: none, Bbox: none
Text: вводится, Number: none, Confidence: none, Bbox: none
Text: дать, Number: none, Confidence: none, Bbox: none
Text: вс, Number: none, Confidence: none, Bbox: none
Text: остальной, Number: none, Confidence: none, Bbox: none
Text: вставить, Number: none, Confidence: none, Bbox: none
Text: без, Number: none, Confidence: none, Bbox: none
Text: изменений, Number: none, Confidence: none, Bbox: none
Text: дать, Number: none, Confidence: none, Bbox: none
Text: всё, Number: none, Confidence: none, Bbox: none
Text: остальной, Number: none, Confidence: none, Bbox: none
Text: вставить, Number: none, Confidence: none, Bbox: none
Text: без, Number: none, Confidence: none, Bbox: none
Text: изменений., Number: none, Confidence: none, Bbox: none
