Text: no22., Number: 22, Confidence: 0.50, Bbox: [47.37812805175781, 64.06370544433594, 2301.44482421875, 1794.025634765625]
Text: в, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: бич, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: до, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: внесения, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: и, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: после, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: внесения, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: а, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: -де, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: часов, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: Можно, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: понять, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: увидеть, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: что, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: только, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: в, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: адом, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: опыте, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: препарат, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: разрушил, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: вирусные, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: частицы, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: Во, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: второй, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: опыте, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: голово, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: частиц, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: повысилось, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: частиц, Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
Text: повысилось., Number: 22, Confidence: 0.32, Bbox: [37.523502349853516, 129.7146453857422, 2299.427978515625, 2590.0]
