Text: аномалия, Number: 28, Confidence: 0.39, Bbox: [48.4479866027832, 13.454458236694336, 1016.1362915039062, 260.20111083984375]
Text: а, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: кисти, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: -с, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: аномалия, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: кисти, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: орошался, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: школ, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: кисти, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: Возможные, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: резонны, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: генотипы, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: сыновей, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: -де, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: Х, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: в, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: кисни, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: Х, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: овц, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: -с, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: аномалия, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: трихом, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: сложения, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: кисти, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: -де, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: мономания, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: гипертрихоз, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: а, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: кисти, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: а, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: кисти, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: Ваточные, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: фенотипы, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: сыновей, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: (6);, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: енотами, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: кисти, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: -с, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: кисти, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: рихой, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: гипертрихоз, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: зовут, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: -с, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: глотания, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: кисти, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: кисти, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: генотипу, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: по, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: фенотипу, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: рипертрих, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: зовут, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: -, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: плотания, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: кисти,, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: сикертрикоза, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: кисти, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: норма, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: гипертрахоза, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: по, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: генотипу:, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: по, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
Text: фенотипу, Number: 28, Confidence: 0.97, Bbox: [46.98613739013672, 280.9698181152344, 2299.55126953125, 2590.0]
