Text: 22.1., Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: измерять, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: количество, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: вирусных, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: частиц, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: через, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: 72,96, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: и, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: -де, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: часов, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: не, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: вводи, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: барственные, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: препараты, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: -с, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: Участий, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: ороб, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: Экспериментатор, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: сравнил, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: эффек, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: живность, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: изучаемого, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: и, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: код, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: крупиц, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: пленного, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: препаратов, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: -де, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: -с, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: -с, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: нельзя, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: так, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: количество, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: вирусных, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: частиц, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: моечно, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: изменятся, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: независимо, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: от, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: препарата, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: тов, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: -с, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: Осложняют, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: разработку, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: противовирусных, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: препаратов, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: способность, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: вируса, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: проникать, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: через, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: клеточную, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: стенки, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: неза, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: незаметно, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: изменение, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: последовательности, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: незама, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: анкерок, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: в, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: митохондриях, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: Анях, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: незаметно, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: клетка, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: производи, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: водит, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: вирусный, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: веялок, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: вдумался, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: что, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: это, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: ее, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: -де, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: -с, Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: Безусловный, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: рефлекс, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: смолотечение, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: без, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: безразличного, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: раздражителярисунок, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: а, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: Рефлекторный, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: центр, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: рефлекса, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: на, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: рисунках, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: под, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: цифрой, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: -с, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: -с, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: -с, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: Безусловный, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: рефлекс, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: -с, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: это, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: действие, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: или, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: процесс, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: званные, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: раздражителем, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: инстинкт, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: пове, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: -с, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: Зрительный, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: анализатор, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: чувствительный, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: нейрон, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: зрительный, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: вставочный, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: центр, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: вкусовых, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: ощущений, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: двигательный, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: широк, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: безусловного, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: студией, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: н, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: эсмоноотде, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: ден, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: рефлекса, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: двигай, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: два, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: нейрон, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: сложные, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: железы, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: следы, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: зы, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: -с, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: вставочный, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: -де, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: -с, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: что, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: сонная, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: артерия, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: длинные, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: и, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: при, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: таком, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: те, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: давлении, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: у, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: человека, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: мозг, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: бы, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: страдал, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: от, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: а, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: нехватки, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: кислорода, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: так, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: скорость, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: меньше, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: при, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: прови, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: меньше, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: меньше, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: -с, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: Для, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: поддержания, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: стенок, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: капилляров, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: так, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: чем, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: больше, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: давление, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: тем, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: больше, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: нагруз, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: -с, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: так, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: более, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: высокий, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: приток, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: крови, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: при, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: не, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: меняющееся, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: оттоке, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: ав, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: венах, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: задерживаются, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: злим, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: ни, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: и, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: появляются, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: отеки, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: пришок, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
