Text: в, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: слой, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: соединительной, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: тали, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: защищает, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: стенки, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: артерий, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: от, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: повреждений, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: усиленно, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: из-за, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: высокого, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: артериального, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: -с, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: Кровь, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: в, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: артериям, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: по, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: будет, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: поступать, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: в, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: нижние, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: конечности, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: и, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: посбиваться, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: там, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: в, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: вспух, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: давление, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: ниже, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: дольше, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: поднимает, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: кровь, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: обратно, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: к, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: сердцу, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: но, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: этому, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: образуется, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: отек, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: ног, Number: 24, Confidence: 0.30, Bbox: [21.36910057067871, 0.0, 2303.9814453125, 1213.9705810546875]
Text: -де, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: -с, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: Австралия, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: первая, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: отделилась, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: от, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: большого, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: материка, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: кожном, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: материке, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: наблой, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: Америке, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: когда, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: -с, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: Древние, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: сумчатые, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: обитали, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: на, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: материки, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: ветврач, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: афиша, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: и, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: др, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: были, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: объединены, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: в, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: один, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: все, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: Сумчатые, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: -с, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: австралиек, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: когда, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: Австралия, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: отделила, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: сумчатые, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: начали, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: распространяться, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: разливаться, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: в, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: Австралии, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: так, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: конкурентов, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: не, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: было, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: было, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: много, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: пищи, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: если, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: бы, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: Евразия, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: они, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: бы, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: сумчатые, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: остались, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: на, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: материи, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: проиграли, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: в, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: борьбе, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: плацентарным, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: животны, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: (млепопитанации, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: -де, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: и, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: погибли, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: бы, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: -с, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: Частота, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: мутантного, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: заболевания, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: (фенилистопурия-аа), Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: а, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: 0,0001, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: 10.000, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: см, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: далее, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
Text: далее, Number: 24, Confidence: 0.51, Bbox: [20.383317947387695, 1200.20849609375, 2310.0, 2393.376708984375]
