Text: Данный, Number: none, Confidence: none, Bbox: none
Text: давление, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: сонных, Number: none, Confidence: none, Bbox: none
Text: артериях, Number: none, Confidence: none, Bbox: none
Text: увеличивается, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Человек, Number: none, Confidence: none, Bbox: none
Text: имеет, Number: none, Confidence: none, Bbox: none
Text: короткую, Number: none, Confidence: none, Bbox: none
Text: шею, Number: none, Confidence: none, Bbox: none
Text: поэтому, Number: none, Confidence: none, Bbox: none
Text: для, Number: none, Confidence: none, Bbox: none
Text: кровоснабжения, Number: none, Confidence: none, Bbox: none
Text: головы, Number: none, Confidence: none, Bbox: none
Text: не, Number: none, Confidence: none, Bbox: none
Text: нужно, Number: none, Confidence: none, Bbox: none
Text: большое, Number: none, Confidence: none, Bbox: none
Text: давление, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: В, Number: none, Confidence: none, Bbox: none
Text: полимерах, Number: none, Confidence: none, Bbox: none
Text: жирафа, Number: none, Confidence: none, Bbox: none
Text: высокое, Number: none, Confidence: none, Bbox: none
Text: давление, Number: none, Confidence: none, Bbox: none
Text: их, Number: none, Confidence: none, Bbox: none
Text: шпонки, Number: none, Confidence: none, Bbox: none
Text: испытывают, Number: none, Confidence: none, Bbox: none
Text: большое, Number: none, Confidence: none, Bbox: none
Text: напряжение, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Более, Number: none, Confidence: none, Bbox: none
Text: плотная, Number: none, Confidence: none, Bbox: none
Text: соединительная, Number: none, Confidence: none, Bbox: none
Text: ткань, Number: none, Confidence: none, Bbox: none
Text: вокруг, Number: none, Confidence: none, Bbox: none
Text: скаляров, Number: none, Confidence: none, Bbox: none
Text: повышает, Number: none, Confidence: none, Bbox: none
Text: их, Number: none, Confidence: none, Bbox: none
Text: прочность, Number: none, Confidence: none, Bbox: none
Text: капилляров, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: У, Number: none, Confidence: none, Bbox: none
Text: человека, Number: none, Confidence: none, Bbox: none
Text: давление, Number: none, Confidence: none, Bbox: none
Text: крови, Number: none, Confidence: none, Bbox: none
Text: меньше, Number: none, Confidence: none, Bbox: none
Text: стенки, Number: none, Confidence: none, Bbox: none
Text: очкуров, Number: none, Confidence: none, Bbox: none
Text: испытывают, Number: none, Confidence: none, Bbox: none
Text: меньше, Number: none, Confidence: none, Bbox: none
Text: напряжение, Number: none, Confidence: none, Bbox: none
Text: поэтому, Number: none, Confidence: none, Bbox: none
Text: соединительная, Number: none, Confidence: none, Bbox: none
Text: ткань, Number: none, Confidence: none, Bbox: none
Text: когерер, Number: none, Confidence: none, Bbox: none
Text: капилляров, Number: none, Confidence: none, Bbox: none
Text: менее, Number: none, Confidence: none, Bbox: none
Text: преследов, Number: none, Confidence: none, Bbox: none
Text: плотная, Number: none, Confidence: none, Bbox: none
