Text: продолжение, Number: 22, Confidence: 0.74, Bbox: [42.82564163208008, 9.861725807189941, 2277.684326171875, 990.1859130859375]
Text: возникает, Number: 22, Confidence: 0.74, Bbox: [42.82564163208008, 9.861725807189941, 2277.684326171875, 990.1859130859375]
Text: отечность, Number: 22, Confidence: 0.74, Bbox: [42.82564163208008, 9.861725807189941, 2277.684326171875, 990.1859130859375]
Text: нижних, Number: 22, Confidence: 0.74, Bbox: [42.82564163208008, 9.861725807189941, 2277.684326171875, 990.1859130859375]
Text: конечно, Number: 24, Confidence: 0.33, Bbox: [7.071904182434082, 10.806878089904785, 2303.343505859375, 967.4404907226562]
Text: тией, Number: 22, Confidence: 0.74, Bbox: [42.82564163208008, 9.861725807189941, 2277.684326171875, 990.1859130859375]
Text: -де, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: -с, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: африка, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: -с, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: млекопитающие, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: появились, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: впервые, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: в, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: африке, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: Сумчатые, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: -с, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: млекопитаноцие;, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: После, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: расселения, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: сумчатых, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: по, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: разным, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: материкам, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: произошел, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: естественный, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: отбор, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: -с, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: На, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: каждом, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: из, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: материков, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: распространились, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: улучает, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: для, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: которых, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: внуши, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: кишат, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: ние, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: на, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: каждом, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: из, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: материков, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: более, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: пригодны, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: соответственно, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: -с, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: дивергенция, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: Смотреть, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: продолжение, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: на, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: след, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: странице, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: продолжение, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: на, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: след., Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
Text: странице, Number: 23, Confidence: 0.34, Bbox: [33.21974563598633, 962.3446655273438, 2307.052734375, 2590.0]
