Text: Данный, Number: none, Confidence: none, Bbox: none
Text: возникай, Number: none, Confidence: none, Bbox: none
Text: отек, Number: none, Confidence: none, Bbox: none
Text: 26.1), Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: древние, Number: none, Confidence: none, Bbox: none
Text: предки, Number: none, Confidence: none, Bbox: none
Text: современных, Number: none, Confidence: none, Bbox: none
Text: сумчатых, Number: none, Confidence: none, Bbox: none
Text: обитали, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: Южной, Number: none, Confidence: none, Bbox: none
Text: Америке, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: теория, Number: none, Confidence: none, Bbox: none
Text: я, Number: none, Confidence: none, Bbox: none
Text: дрейфа, Number: none, Confidence: none, Bbox: none
Text: континентов, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Южная, Number: none, Confidence: none, Bbox: none
Text: ильменита, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: Австралия, Number: none, Confidence: none, Bbox: none
Text: раньше, Number: none, Confidence: none, Bbox: none
Text: входили, Number: none, Confidence: none, Bbox: none
Text: водили, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: единый, Number: none, Confidence: none, Bbox: none
Text: суперматерик, Number: none, Confidence: none, Bbox: none
Text: голована, Number: none, Confidence: none, Bbox: none
Text: входили, Number: none, Confidence: none, Bbox: none
Text: одили, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: единый, Number: none, Confidence: none, Bbox: none
Text: суперматерик, Number: none, Confidence: none, Bbox: none
Text: Гондвана., Number: none, Confidence: none, Bbox: none
