Text: босс, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: гипюр, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: истерично, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: кормильце, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: развитие, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: Вити, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: пистик, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: нет, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: гипертрихоза, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: -с, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: гнет, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: гипсе, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: элементыкроссоверине, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: басисты, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: элементы-, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: кроссоверине, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
Text: гасисты, Number: 22, Confidence: 0.50, Bbox: [37.3817253112793, 72.474853515625, 2287.33251953125, 1539.2794189453125]
