Text: Данный, Number: none, Confidence: none, Bbox: none
Text: гнет, Number: none, Confidence: none, Bbox: none
Text: гипюр, Number: none, Confidence: none, Bbox: none
Text: гипертрихоза, Number: none, Confidence: none, Bbox: none
Text: вперт, Number: none, Confidence: none, Bbox: none
Text: р, Number: none, Confidence: none, Bbox: none
Text: парам, Number: none, Confidence: none, Bbox: none
Text: оральная, Number: none, Confidence: none, Bbox: none
Text: нет, Number: none, Confidence: none, Bbox: none
Text: перер, Number: none, Confidence: none, Bbox: none
Text: хозя, Number: none, Confidence: none, Bbox: none
Text: ВВ, Number: none, Confidence: none, Bbox: none
Text: маль, Number: none, Confidence: none, Bbox: none
Text: маше, Number: none, Confidence: none, Bbox: none
Text: кисти, Number: none, Confidence: none, Bbox: none
Text: гипертрихоз, Number: none, Confidence: none, Bbox: none
Text: ав, Number: none, Confidence: none, Bbox: none
Text: ормальная, Number: none, Confidence: none, Bbox: none
Text: чисть, Number: none, Confidence: none, Bbox: none
Text: нет, Number: none, Confidence: none, Bbox: none
Text: перер, Number: none, Confidence: none, Bbox: none
Text: три-, Number: none, Confidence: none, Bbox: none
Text: хоз, Number: none, Confidence: none, Bbox: none
Text: хозя, Number: none, Confidence: none, Bbox: none
Text: На, Number: none, Confidence: none, Bbox: none
Text: ВВ, Number: none, Confidence: none, Bbox: none
Text: маль, Number: none, Confidence: none, Bbox: none
Text: маше, Number: none, Confidence: none, Bbox: none
Text: кисти, Number: none, Confidence: none, Bbox: none
Text: гипертриоз-, Number: none, Confidence: none, Bbox: none
Text: (ав), Number: none, Confidence: none, Bbox: none
