Text: босс, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: за, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: -с, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: нормальное, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: развитие, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: кисти, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: гипертрихоз, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: в, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: хауса, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: гномами, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: развитии, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: кисти, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: нет, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: гипертрихоза, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: нормальное, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: развитие, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: кисти, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: нет, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: гипертрихоза, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: а, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: а, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: -с, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: генотипы, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: и, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: фенотипы, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: возможных, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: дочерей, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: хаза, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: -с, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: нормальное, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: развитие, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: кисти, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: нет, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: гипертрихоза, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: ххааналитии, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: в, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: развитии, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: нет, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: гипертрихоза, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: см, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: лист, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: а, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: хха-, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: аналитии, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: в, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: развитии, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: кисти,, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: нет, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: гипертритора, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: См., Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: лист, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
Text: 2, Number: 28, Confidence: 0.46, Bbox: [3.7391109466552734, 242.91920471191406, 2279.1533203125, 2588.030517578125]
