Text: no28., Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: ел, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: д, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: жар, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: развитие, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: киинертричоза, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: нормаль, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: аульное, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: сти, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: без, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: аномалии, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: в, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: развитии, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: кисти, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: о, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: за, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: овальное, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: развитие, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: кисти, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: синергресхоз, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: за, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: -с, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: р, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: д, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: ак, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: баг, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: нормальное, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: развитие, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: кисти, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: -с, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: имп, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: баг, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: (jab), Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: ей, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: д, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: хаза, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: наломал, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: лил, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: в, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: развитии, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: клети, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: без, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: (JaB), Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: Ей:, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: д;, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: х-, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: за, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: -аномал, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: лил, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: в, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: развитии, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: клети,, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
Text: без, Number: 28, Confidence: 0.86, Bbox: [38.29315948486328, 74.40801239013672, 2310.0, 2590.0]
