Text: no26., Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: житель, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: безразличный, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: раздражитель, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: отправляет, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: сигналы, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: в, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: рефлекторный, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: центр, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: и, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: после, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: происходит, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: условное, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: слюно, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: отделение, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: no25., Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: -с, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: Так, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: как, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: у, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: жирафов, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: эритроциты, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: крупнее, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: чем, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: у, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: человека, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: то, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: и, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: артериальное, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: давление, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: будет, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: высше, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: будет, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
Text: высше, Number: 24, Confidence: 0.30, Bbox: [26.43979835510254, 955.33056640625, 2276.383544921875, 2342.82958984375]
