Text: босс, Number: 22, Confidence: 0.45, Bbox: [51.06709671020508, 44.400089263916016, 2298.260498046875, 912.3947143554688]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: Безусловный, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: рефлекс, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: сломает, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: делений, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: с, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: различного, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: раздражителя, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: изобрапсутствием, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: безраз, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: жан, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: рисунке, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: а, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: рефлекторный, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: центр, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: слюноотделения, Number: 22, Confidence: 0.34, Bbox: [37.85201644897461, 40.69697952270508, 2282.031494140625, 1447.3995361328125]
Text: расположен, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: в, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: мозгу, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: цифра, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: в, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: теменной, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: доле, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: -с, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: Его, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: Безусловный, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: ределексреакция, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: организма, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: на, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: раздражитель, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: года, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: Инстинкт, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: -с, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: поведение, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: организма, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: обусловленные, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: исполнить, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: потребности, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: -с, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: рефлекторной, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: -с, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: другой, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: рефлекса, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: л, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: а-ля, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: -с, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: -с, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: -с, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: Наиболее, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: древние, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: предки, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: современных, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: сумчатых, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: 4-Л,, Number: 23, Confidence: 0.38, Bbox: [32.39303207397461, 940.7872924804688, 2285.689208984375, 2363.96337890625]
Text: No, Number: 24, Confidence: 0.38, Bbox: [32.7237663269043, 902.4771728515625, 2288.5390625, 2512.75537109375]
Text: 26, Number: 24, Confidence: 0.38, Bbox: [32.7237663269043, 902.4771728515625, 2288.5390625, 2512.75537109375]
Text: 1), Number: 24, Confidence: 0.38, Bbox: [32.7237663269043, 902.4771728515625, 2288.5390625, 2512.75537109375]
Text: Наиболее, Number: 24, Confidence: 0.38, Bbox: [32.7237663269043, 902.4771728515625, 2288.5390625, 2512.75537109375]
Text: древние, Number: 24, Confidence: 0.38, Bbox: [32.7237663269043, 902.4771728515625, 2288.5390625, 2512.75537109375]
Text: предки, Number: 24, Confidence: 0.38, Bbox: [32.7237663269043, 902.4771728515625, 2288.5390625, 2512.75537109375]
Text: современных, Number: 24, Confidence: 0.38, Bbox: [32.7237663269043, 902.4771728515625, 2288.5390625, 2512.75537109375]
Text: сумчатых, Number: 24, Confidence: 0.38, Bbox: [32.7237663269043, 902.4771728515625, 2288.5390625, 2512.75537109375]
