Text: no23., Number: 22, Confidence: 0.38, Bbox: [36.39174270629883, 68.85912322998047, 2307.636474609375, 2565.4638671875]
Text: менялось, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: со, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: временем, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: в, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: эксперименте, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: метод, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: меченых, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: атомов, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: позволяет, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: установить, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: влияет, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: ли, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: препарат, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: на, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: целостность, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: вирусных, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: частиц, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: особенности, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: жизненного, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: цикла, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: вирусов, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: коммун, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: вопреки, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: мукадефицита, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: человека, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: имеет, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: фер, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: фермент, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: -с, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: обратная, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: транскрипции, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: вирус, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: иммунодефицита, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: человека, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: рус, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: имеет, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: своем, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: составе, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: рика, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: вместо, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: ринк, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: вирус, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: имеющая, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: износе, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: подефлизита, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: человека, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: нет, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: проводит, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: победит, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: обратную, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: транскрипцию, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: геном, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: вируса, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: дефиците, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: человека, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: страивается, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: в, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: чеком, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: человека, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: no24., Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: -с, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: На, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: рисунке, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: А, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: изо, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: на, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: рису, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: изобр, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: изображен, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: условный, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: безуста, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: изображен, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: условный, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
Text: безусла, Number: 24, Confidence: 0.32, Bbox: [28.59093475341797, 277.40655517578125, 2309.720947265625, 2575.5322265625]
