Text: аномалия, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: фенотипа, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: задановощи)., Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: встреч, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: найдем, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: частоту, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: решаемости, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: нормально, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: амелия, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: часто, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: та, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: кормам, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: встречаем, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: кого, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: встречаем, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
Text: кого, Number: 23, Confidence: 0.32, Bbox: [47.98352813720703, 501.3880920410156, 2310.0, 2391.900390625]
