Text: аномалия, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: 9x98, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: ахнет, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: развития, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: кисти, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: нет, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: гипертрихоза, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: а, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: х, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: -с, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: У, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: -с, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: гнет, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: аномалий, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: развития, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: кисти, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: нет, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: охватыв, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: гипертрихоз, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: гнет, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: аномалии, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: развития, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: кисти, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: нет, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: гипюр, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: а, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: -с, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: приперт, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: а, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: нет, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: аномалии, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: развития, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: кисти, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: нет, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: гипертрихоза, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: -с, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: В, Number: 28, Confidence: 0.87, Bbox: [51.405738830566406, 3.460987091064453, 2310.0, 1975.5369873046875]
Text: первом, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: браке, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: возможно, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: рождение, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: ребенка, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: с, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: нормальным, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: развитием, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: кисти, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: и, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: гипертрихоз, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: интерпринд, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: если, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: родите, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: женщины, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: в, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: хромосомах, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: года, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: кроссовере, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: гаметы, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: При, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: сцепленном, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: наследовании, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: рождения, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: ребенка, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: с, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: данными, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: признаками, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: не, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: получится, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: не, Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
Text: получится., Number: 24, Confidence: 0.38, Bbox: [50.49034881591797, 1088.7645263671875, 2310.0, 1936.612548828125]
