Text: (22), Number: 22, Confidence: 0.38, Bbox: [54.93761444091797, 0.9826960563659668, 2306.914794921875, 403.6886291503906]
Text: тет, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: к, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: к, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: барственным, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: препаратам, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: и, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: передают, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: это, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: следу, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: подающему, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: поколению, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: -с, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: Вирусы, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: очень, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: быстро, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: раз, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: размножаются, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: вдоль, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: -де, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: разн, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: преображение, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: гимета, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: преп, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: препарату, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: ц, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: у, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: ускоряется, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: и, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: уменьшается, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: его, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: влияние, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: брусковый, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: сусека, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: рефлекс, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: бубличного, Number: 22, Confidence: 0.37, Bbox: [43.08845138549805, 653.825927734375, 2287.86572265625, 1437.520751953125]
Text: слюноотделения, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: и, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: отсутствие, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: грабителя, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: раздражая, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: степя, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: теля, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: ток, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: рисунок, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: гипоталамус, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: кампус, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: Инстинкт, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: передается, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: по, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: купечеству, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: заложен, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: в, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: нас, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: режем, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: безусловный, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: -с, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: преображается, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: нами, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: сформируется, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: от, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: ответ, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: отве, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: от, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: раздражитель, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: со, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: временем, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: если, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: разбоем, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: нет, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: то, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: этот, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: рефлекс, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: угасает, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: Раздражитель, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: лампочки, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: дарение, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: кора, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: больших, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: полушарий, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: гипоталамус, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: солопия, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: железа, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: слюноотделение, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: полушарий, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: гипоталамус, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: слюпия, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: железа, Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
Text: слюновыделение., Number: 22, Confidence: 0.59, Bbox: [49.54729461669922, 0.0, 2294.75146484375, 612.0934448242188]
