Text: no28., Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: рождение, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: сына, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: нормальным, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: развитием, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: кисти, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: и, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: гипертрихозом, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: В, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: биотипе, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: данного, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: ребенка, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: находится, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: и, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: гипертрихозом., Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: В, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: гипотипе, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: данного, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: ребёнка, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: находится, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
