Text: -с, Number: none, Confidence: none, Bbox: none
Text: вирусные, Number: none, Confidence: none, Bbox: none
Text: частицы, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Первое, Number: none, Confidence: none, Bbox: none
Text: внесение, Number: none, Confidence: none, Bbox: none
Text: препарата, Number: none, Confidence: none, Bbox: none
Text: показало, Number: none, Confidence: none, Bbox: none
Text: снижение, Number: none, Confidence: none, Bbox: none
Text: вирусных, Number: none, Confidence: none, Bbox: none
Text: частиц, Number: none, Confidence: none, Bbox: none
Text: на, Number: none, Confidence: none, Bbox: none
Text: кое-, Number: none, Confidence: none, Bbox: none
Text: -де, Number: none, Confidence: none, Bbox: none
Text: млн/мл., Number: none, Confidence: none, Bbox: none
Text: стри, Number: none, Confidence: none, Bbox: none
Text: повторном, Number: none, Confidence: none, Bbox: none
Text: велении, Number: none, Confidence: none, Bbox: none
Text: препарата, Number: none, Confidence: none, Bbox: none
Text: наблюдалось, Number: none, Confidence: none, Bbox: none
Text: повышение, Number: none, Confidence: none, Bbox: none
Text: вирусных, Number: none, Confidence: none, Bbox: none
Text: частиц, Number: none, Confidence: none, Bbox: none
Text: кое-, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: млн, Number: none, Confidence: none, Bbox: none
Text: ч, Number: none, Confidence: none, Bbox: none
Text: соседнее, Number: none, Confidence: none, Bbox: none
Text: введение, Number: none, Confidence: none, Bbox: none
Text: препарата, Number: none, Confidence: none, Bbox: none
Text: вновь, Number: none, Confidence: none, Bbox: none
Text: показало, Number: none, Confidence: none, Bbox: none
Text: снижение, Number: none, Confidence: none, Bbox: none
Text: на, Number: none, Confidence: none, Bbox: none
Text: догон, Number: none, Confidence: none, Bbox: none
Text: мпн/мл., Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: метод, Number: none, Confidence: none, Bbox: none
Text: который, Number: none, Confidence: none, Bbox: none
Text: позволяет, Number: none, Confidence: none, Bbox: none
Text: нам, Number: none, Confidence: none, Bbox: none
Text: уводить, Number: none, Confidence: none, Bbox: none
Text: влияет, Number: none, Confidence: none, Bbox: none
Text: ли, Number: none, Confidence: none, Bbox: none
Text: препарат, Number: none, Confidence: none, Bbox: none
Text: на, Number: none, Confidence: none, Bbox: none
Text: целостность, Number: none, Confidence: none, Bbox: none
Text: вирусных, Number: none, Confidence: none, Bbox: none
Text: частиц, Number: none, Confidence: none, Bbox: none
Text: называется, Number: none, Confidence: none, Bbox: none
Text: экспериментом, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Вирусы, Number: none, Confidence: none, Bbox: none
Text: поглощают, Number: none, Confidence: none, Bbox: none
Text: полезные, Number: none, Confidence: none, Bbox: none
Text: вещества, Number: none, Confidence: none, Bbox: none
Text: послощают, Number: none, Confidence: none, Bbox: none
Text: полезные, Number: none, Confidence: none, Bbox: none
Text: вещества., Number: none, Confidence: none, Bbox: none
