Text: только, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: и, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: с, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: гипертрихозом, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: так, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: ген, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: последует, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: нормального, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: развитие, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: авва, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: разн, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: является, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: доминантным, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: и, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: он, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: подавит, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: рецессивный, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: и, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: самымпертр, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: приказа, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: является, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: гетерой, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: тедозитотный, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: ава, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: пустому, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: можно, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: года, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: за, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: его, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: Можно, Number: 28, Confidence: 0.44, Bbox: [22.26077651977539, 24.941238403320312, 2306.25390625, 2271.595703125]
Text: объяснить, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: правление, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: тем, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: -с, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: Закономерное, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: расселение, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: сум, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: сумчатых, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: из, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: за, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: неб, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: Австралия, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: и, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: южная, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: А, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: были, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: едучи, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: материком, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: гости, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: рассматривает, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: равномерно, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: рассматривает, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
Text: равномерно, Number: 24, Confidence: 0.46, Bbox: [33.1864013671875, 2131.208251953125, 2310.0, 2590.0]
