Text: в, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: артериальном, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: давлении, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: -де, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: Наиболее, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: древние, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: предки, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: современных, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: сумчатые, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: были, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: распространены, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: на, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: миоме, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: территориях, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: -с, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: к, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: имели, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: относительно, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: быстрее, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: небольшие, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: размеры, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: и, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: а, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: дальнейшем, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: ходе, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: эволюции, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: более, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: сильные, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: виды, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: вытесняют, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: сумчатые, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: животных, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: Поэтому, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: а, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: Южной, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: сегодня, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: они, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: распространены, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: Америке, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: австралиек, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: где, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: нет, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: сильной, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: конкуренции, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: Биогеографическую, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: закономерность, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: можно, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: наблюдать, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: что, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: предп, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: том, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: обитания, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: уменьшался, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: с, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: ростом, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: увеличения, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: возрастала, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: размеров, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: так, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: сумчатых, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: конкуренция, Number: 24, Confidence: 0.38, Bbox: [3.377253532409668, 387.21832275390625, 2303.70947265625, 2077.703857421875]
Text: -де, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: встречаемость, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: НА, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: истота, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: людей, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: с, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: фенилкетонурией, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: разновесной, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: популяции, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: а, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: -с, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: -де, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: а, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: 0,000, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: а, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: фенилкетонурию, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: имеют, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: особи, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
Text: генотипом, Number: 24, Confidence: 0.65, Bbox: [5.110464096069336, 2087.903564453125, 2307.47509765625, 2589.56982421875]
