Text: Данный, Number: none, Confidence: none, Bbox: none
Text: аномалии, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: кисти, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: кисти, Number: none, Confidence: none, Bbox: none
Text: гамаши, Number: none, Confidence: none, Bbox: none
Text: кисти, Number: none, Confidence: none, Bbox: none
Text: нет, Number: none, Confidence: none, Bbox: none
Text: нет, Number: none, Confidence: none, Bbox: none
Text: гипертекст, Number: none, Confidence: none, Bbox: none
Text: нет, Number: none, Confidence: none, Bbox: none
Text: гипертрихоза, Number: none, Confidence: none, Bbox: none
Text: гипергипертрихоза, Number: none, Confidence: none, Bbox: none
Text: психоза, Number: none, Confidence: none, Bbox: none
Text: тринад, Number: none, Confidence: none, Bbox: none
Text: возможно, Number: none, Confidence: none, Bbox: none
Text: так, Number: none, Confidence: none, Bbox: none
Text: как, Number: none, Confidence: none, Bbox: none
Text: репы, Number: none, Confidence: none, Bbox: none
Text: аномалии, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: ракита, Number: none, Confidence: none, Bbox: none
Text: кисти, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: гипертрихоза, Number: none, Confidence: none, Bbox: none
Text: переда, Number: none, Confidence: none, Bbox: none
Text: от, Number: none, Confidence: none, Bbox: none
Text: матери, Number: none, Confidence: none, Bbox: none
Text: гипертрихоз, Number: none, Confidence: none, Bbox: none
Text: наследуется, Number: none, Confidence: none, Bbox: none
Text: по, Number: none, Confidence: none, Bbox: none
Text: полу, Number: none, Confidence: none, Bbox: none
Text: по, Number: none, Confidence: none, Bbox: none
Text: чепе, Number: none, Confidence: none, Bbox: none
Text: отсутс, Number: none, Confidence: none, Bbox: none
Text: тыся, Number: none, Confidence: none, Bbox: none
Text: вся, Number: none, Confidence: none, Bbox: none
Text: доминирует, Number: none, Confidence: none, Bbox: none
Text: поэтому, Number: none, Confidence: none, Bbox: none
Text: ехав, Number: none, Confidence: none, Bbox: none
Text: переде, Number: none, Confidence: none, Bbox: none
Text: от, Number: none, Confidence: none, Bbox: none
Text: лас, Number: none, Confidence: none, Bbox: none
Text: катери, Number: none, Confidence: none, Bbox: none
Text: уставный, Number: none, Confidence: none, Bbox: none
Text: рефлекс, Number: none, Confidence: none, Bbox: none
Text: так, Number: none, Confidence: none, Bbox: none
Text: как, Number: none, Confidence: none, Bbox: none
Text: когда, Number: none, Confidence: none, Bbox: none
Text: появляется, Number: none, Confidence: none, Bbox: none
Text: освещение, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: этот, Number: none, Confidence: none, Bbox: none
Text: момент, Number: none, Confidence: none, Bbox: none
Text: собака, Number: none, Confidence: none, Bbox: none
Text: употребляет, Number: none, Confidence: none, Bbox: none
Text: поишь, Number: none, Confidence: none, Bbox: none
Text: то, Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
Text: нее, Number: none, Confidence: none, Bbox: none
Text: вырабатывается, Number: none, Confidence: none, Bbox: none
Text: при, Number: none, Confidence: none, Bbox: none
Text: котором, Number: none, Confidence: none, Bbox: none
Text: когда, Number: none, Confidence: none, Bbox: none
Text: собака, Number: none, Confidence: none, Bbox: none
Text: видит, Number: none, Confidence: none, Bbox: none
Text: свет, Number: none, Confidence: none, Bbox: none
Text: то, Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
Text: нее, Number: none, Confidence: none, Bbox: none
Text: начинает, Number: none, Confidence: none, Bbox: none
Text: интенсивнее, Number: none, Confidence: none, Bbox: none
Text: работать, Number: none, Confidence: none, Bbox: none
Text: рас, Number: none, Confidence: none, Bbox: none
Text: слюноотделение, Number: none, Confidence: none, Bbox: none
Text: тем, Number: none, Confidence: none, Bbox: none
Text: самым, Number: none, Confidence: none, Bbox: none
Text: вырабатывается, Number: none, Confidence: none, Bbox: none
Text: сложноатуемпельные, Number: none, Confidence: none, Bbox: none
Text: рефлекс, Number: none, Confidence: none, Bbox: none
Text: при, Number: none, Confidence: none, Bbox: none
Text: освещении, Number: none, Confidence: none, Bbox: none
Text: условных, Number: none, Confidence: none, Bbox: none
Text: рефлекс, Number: none, Confidence: none, Bbox: none
Text: расположен, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: гипоталамус, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: коре, Number: none, Confidence: none, Bbox: none
Text: больших, Number: none, Confidence: none, Bbox: none
Text: полушарий, Number: none, Confidence: none, Bbox: none
Text: головного, Number: none, Confidence: none, Bbox: none
Text: пельные, Number: none, Confidence: none, Bbox: none
Text: рефлекс, Number: none, Confidence: none, Bbox: none
Text: при, Number: none, Confidence: none, Bbox: none
Text: освещении, Number: none, Confidence: none, Bbox: none
Text: условных, Number: none, Confidence: none, Bbox: none
Text: рефлекс, Number: none, Confidence: none, Bbox: none
Text: расположен, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: гипоталамзе,, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: коре, Number: none, Confidence: none, Bbox: none
Text: больших, Number: none, Confidence: none, Bbox: none
Text: полушарий, Number: none, Confidence: none, Bbox: none
Text: головного, Number: none, Confidence: none, Bbox: none
Text: глаза, Number: none, Confidence: none, Bbox: none
