Text: -с, Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
Text: а, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: -то, Number: none, Confidence: none, Bbox: none
Text: нормальная, Number: none, Confidence: none, Bbox: none
Text: кисть, Number: none, Confidence: none, Bbox: none
Text: нет, Number: none, Confidence: none, Bbox: none
Text: гипертрихоз, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: В, Number: none, Confidence: none, Bbox: none
Text: аи, Number: none, Confidence: none, Bbox: none
Text: браке, Number: none, Confidence: none, Bbox: none
Text: возможно, Number: none, Confidence: none, Bbox: none
Text: рождение, Number: none, Confidence: none, Bbox: none
Text: сына, Number: none, Confidence: none, Bbox: none
Text: с, Number: none, Confidence: none, Bbox: none
Text: генетиком, Number: none, Confidence: none, Bbox: none
Text: хау, Number: none, Confidence: none, Bbox: none
Text: ав, Number: none, Confidence: none, Bbox: none
Text: с, Number: none, Confidence: none, Bbox: none
Text: норм, Number: none, Confidence: none, Bbox: none
Text: кистой, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: гипертрихозом, Number: none, Confidence: none, Bbox: none
Text: шепотки, Number: none, Confidence: none, Bbox: none
Text: обр, Number: none, Confidence: none, Bbox: none
Text: отцовской, Number: none, Confidence: none, Bbox: none
Text: квасовар, Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
Text: кремовой, Number: none, Confidence: none, Bbox: none
Text: материнской, Number: none, Confidence: none, Bbox: none
Text: х, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Наиболее, Number: none, Confidence: none, Bbox: none
Text: древние, Number: none, Confidence: none, Bbox: none
Text: предки, Number: none, Confidence: none, Bbox: none
Text: сумчатых, Number: none, Confidence: none, Bbox: none
Text: обитали, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: Южной, Number: none, Confidence: none, Bbox: none
Text: америке, Number: none, Confidence: none, Bbox: none
Text: так, Number: none, Confidence: none, Bbox: none
Text: как, Number: none, Confidence: none, Bbox: none
Text: на, Number: none, Confidence: none, Bbox: none
Text: картинке, Number: none, Confidence: none, Bbox: none
Text: обозначено, Number: none, Confidence: none, Bbox: none
Text: что, Number: none, Confidence: none, Bbox: none
Text: от, Number: none, Confidence: none, Bbox: none
Text: предна, Number: none, Confidence: none, Bbox: none
Text: сумчатых, Number: none, Confidence: none, Bbox: none
Text: млекопитающих, Number: none, Confidence: none, Bbox: none
Text: сначала, Number: none, Confidence: none, Bbox: none
Text: сумчатые, Number: none, Confidence: none, Bbox: none
Text: распр, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: Южной, Number: none, Confidence: none, Bbox: none
Text: америки, Number: none, Confidence: none, Bbox: none
Text: а, Number: none, Confidence: none, Bbox: none
Text: от, Number: none, Confidence: none, Bbox: none
Text: них, Number: none, Confidence: none, Bbox: none
Text: произошли, Number: none, Confidence: none, Bbox: none
Text: сумчатые, Number: none, Confidence: none, Bbox: none
Text: распр, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: австралиек, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Можно, Number: none, Confidence: none, Bbox: none
Text: наблюдать, Number: none, Confidence: none, Bbox: none
Text: биогеографическую, Number: none, Confidence: none, Bbox: none
Text: закономерность, Number: none, Confidence: none, Bbox: none
Text: распространения, Number: none, Confidence: none, Bbox: none
Text: сумчатых, Number: none, Confidence: none, Bbox: none
Text: так, Number: none, Confidence: none, Bbox: none
Text: Южная, Number: none, Confidence: none, Bbox: none
Text: Америка, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: н, Number: none, Confidence: none, Bbox: none
Text: дивным, Number: none, Confidence: none, Bbox: none
Text: Австралия, Number: none, Confidence: none, Bbox: none
Text: были, Number: none, Confidence: none, Bbox: none
Text: еды, Number: none, Confidence: none, Bbox: none
Text: едины, Number: none, Confidence: none, Bbox: none
Text: материком, Number: none, Confidence: none, Bbox: none
Text: который, Number: none, Confidence: none, Bbox: none
Text: жнее, Number: none, Confidence: none, Bbox: none
Text: заднее, Number: none, Confidence: none, Bbox: none
Text: раскололся, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: обр, Number: none, Confidence: none, Bbox: none
Text: новых, Number: none, Confidence: none, Bbox: none
Text: материка, Number: none, Confidence: none, Bbox: none
Text: Теория, Number: none, Confidence: none, Bbox: none
Text: дрейфа, Number: none, Confidence: none, Bbox: none
Text: континентов, Number: none, Confidence: none, Bbox: none
Text: см, Number: none, Confidence: none, Bbox: none
Text: лист, Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
Text: дрейфа, Number: none, Confidence: none, Bbox: none
Text: континентов., Number: none, Confidence: none, Bbox: none
Text: см., Number: none, Confidence: none, Bbox: none
Text: лист., Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
