Text: Задание, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: д, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: бь, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: хаз, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: у, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: экономии, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: развитие, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: кисти, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: приперт, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: нормальное, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: раз, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: на, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: развитие, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: кисти, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: года, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: стыл, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: гипюр, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: -с, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: рассветные, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: фенотип, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: биотипы, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: генотипы, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: всех, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: возможных, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: ободняв, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: женского, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: пола, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: анормальное, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: развитие, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: кисли, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: отсутс, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: инфортриху, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: аномалия, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: кисти, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: гипертрихоз, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: анормальное, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: развитие, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: кисти, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: гипертрихоз, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: аномалия, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: развития, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: кисти, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: отсутствуют, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: сода, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: см, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: а, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: лист, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: развития, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: кисти,, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: отсутствуются, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: сода, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: см, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: 2, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
Text: лист, Number: 28, Confidence: 0.96, Bbox: [30.463455200195312, 89.7791748046875, 2283.747314453125, 2558.12255859375]
