Text: (22), Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: около, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: прежнего, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: уровня, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: уровня, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: или, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: увеличилось, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: по, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: сравнению, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: с, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: уровнем, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: вирусных, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: частиц, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: до, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: добавления, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: тестируем, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: препарата, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: -с, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: -де, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: адаптация, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: п, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: меняющимся, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: условиям, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: а, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: к, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: быстрому, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: размножению, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: 3.-, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: адаптация, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: п, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: меняющимся, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: условиям, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: –, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: способность, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: к, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: быстрому, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
Text: размножению, Number: 24, Confidence: 0.48, Bbox: [0.0, 2170.6005859375, 2298.141845703125, 2590.0]
