Text: в, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: эмбриональный, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: период, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: Безусловный, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: рефлекетреакция, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: организма, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: внешний, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: раздражитель, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: сформированный, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: в, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: течение, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: животного, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: -с, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: Зрительный, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: нейрон, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: задняя, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: доля, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: больших, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: арий, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: гипофизэпифиз, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: слюнные, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: железы, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: выделение, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: слюны, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: Задание, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: -с, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: Контроль, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: не, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: является, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: адекватным, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: тапа, Number: 24, Confidence: 0.34, Bbox: [0.0, 285.9024353027344, 2282.323974609375, 1359.037353515625]
Text: в, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: данном, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: эксперименте, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: не, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: получится, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: выявить, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: влияет, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: ли, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: препарат, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: на, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: развитие, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: вия, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: -с, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: Отрицательный, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: контрольно, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: надо, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: добавлять, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: к, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: клеткам, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: противовирусный, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: препарат, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: Остальные, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: оставить, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: без, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: изменения, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: температуру, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: освещенность, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: состав, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: воздуха, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: Задание, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: -де, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: -с, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: да, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: можно, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: Количество, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: вирусных, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: частых, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: осталось, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: не, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: увеличилось, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: частицы, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: стали, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: разрушаться, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: размножение, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: вирусов, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: осталось, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: -с, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: микроскопия, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: -с, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: Выходящие, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: встречается, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: в, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: анк, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: дивано, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: и, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: транскрибировал, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: микроскопия., Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: 3., Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: Выходящие, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: встречается, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: в, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: Энк, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: квивано, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: и, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
Text: трансилибировал, Number: 24, Confidence: 0.35, Bbox: [1.0527210235595703, 2060.617431640625, 2272.8740234375, 2590.0]
