Text: В, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: липнете, Number: 28, Confidence: 0.33, Bbox: [57.820865631103516, 24.41864585876465, 2282.27734375, 903.6851806640625]
Text: девочка, Number: 28, Confidence: 0.33, Bbox: [57.820865631103516, 24.41864585876465, 2282.27734375, 903.6851806640625]
Text: нормальное, Number: 28, Confidence: 0.33, Bbox: [57.820865631103516, 24.41864585876465, 2282.27734375, 903.6851806640625]
Text: развитие, Number: 28, Confidence: 0.33, Bbox: [57.820865631103516, 24.41864585876465, 2282.27734375, 903.6851806640625]
Text: кисти, Number: 28, Confidence: 0.33, Bbox: [57.820865631103516, 24.41864585876465, 2282.27734375, 903.6851806640625]
Text: постель, Number: 28, Confidence: 0.33, Bbox: [57.820865631103516, 24.41864585876465, 2282.27734375, 903.6851806640625]
Text: опоками, Number: 28, Confidence: 0.33, Bbox: [57.820865631103516, 24.41864585876465, 2282.27734375, 903.6851806640625]
Text: мальчик, Number: 28, Confidence: 0.33, Bbox: [57.820865631103516, 24.41864585876465, 2282.27734375, 903.6851806640625]
Text: помаялся, Number: 28, Confidence: 0.33, Bbox: [57.820865631103516, 24.41864585876465, 2282.27734375, 903.6851806640625]
Text: к, Number: 28, Confidence: 0.33, Bbox: [57.820865631103516, 24.41864585876465, 2282.27734375, 903.6851806640625]
Text: кис, Number: 28, Confidence: 0.33, Bbox: [57.820865631103516, 24.41864585876465, 2282.27734375, 903.6851806640625]
Text: кисти, Number: 28, Confidence: 0.33, Bbox: [57.820865631103516, 24.41864585876465, 2282.27734375, 903.6851806640625]
Text: девочка, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: п, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: п, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: развитие, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: кисти, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: носитель, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: аномалии, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: мальчик, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: аномален, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: развития, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: кисти, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: -с, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: да, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: возможно, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: так, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: как, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: от, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: достоится, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: нормальное, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: развитие, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: кисти, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: так, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: как, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: это, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: доминантный, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: признак, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: а, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: от, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: мальчик, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: будет, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: с, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: гипертрихозом, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: no27., Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: Равновесие, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: карди-вайнберга., Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: р, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: а, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: д, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: а, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: а, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: рихой, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: 9899-, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: -с, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: а, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: -с, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: а, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: а, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: а, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: а, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: доминантного, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: аллея, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: 1:10000, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: а, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: 0,0001, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: 9998-, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: частота, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: -с, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: -де, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: а, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: а, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: а, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: доминантной, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: гомозиготы, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: p=1-6, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: 0001, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: p=1-6, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
Text: 0001, Number: 28, Confidence: 0.46, Bbox: [26.683094024658203, 898.9469604492188, 2308.625244140625, 2590.0]
