Text: -с, Number: none, Confidence: none, Bbox: none
Text: интенсивный, Number: none, Confidence: none, Bbox: none
Text: обмен, Number: none, Confidence: none, Bbox: none
Text: веществ, Number: none, Confidence: none, Bbox: none
Text: (26), Number: none, Confidence: none, Bbox: none
Text: прия, Number: none, Confidence: none, Bbox: none
Text: (26), Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Теория, Number: none, Confidence: none, Bbox: none
Text: дрейфа, Number: none, Confidence: none, Bbox: none
Text: континентов, Number: none, Confidence: none, Bbox: none
