Text: В, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: воздействию, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: Именно, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: потому, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: такой, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: отрицатель, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: контроле, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: бойся, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: неадекватным, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: травопольный, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: ко, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: контроль, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: Измерение, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: к, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: кумыс, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: ава, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: вирусных, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: частиц, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: в, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: живем, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: братце, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: без, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: добаво, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: мления, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: лекарь, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: и, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: военного, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: среда, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: средства, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: без, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: В, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: оперения, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: апр, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: остальные, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: параметры, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: Средние, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: забавные, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: рез, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: изменений, Number: 22, Confidence: 0.42, Bbox: [16.716083526611328, 112.26935577392578, 2309.529541015625, 1989.9300537109375]
Text: -с, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: То, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: данным, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: таблицы, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: мы, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: можем, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: сделать, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: вывод, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: препарат, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: не, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: разрушает, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: вирусные, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: частицы, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: -с, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: Мы, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: наблюдаем, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: как, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: сразу, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: после, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: внесения, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: препарата, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: комнатой, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: вирусных, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: частиц, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: уменьшилось, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: -с, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: Но, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: на, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: по-его, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: час, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: измерения, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: домыслов, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: части, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: вновь, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: начало, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: рабий, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: по, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: рас, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
Text: см, Number: 24, Confidence: 0.45, Bbox: [7.314706802368164, 1770.6513671875, 2310.0, 2590.0]
