Text: аномалия, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: а, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: х, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: а, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: ха, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: развития, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: нормальное, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: развитие, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: кисти, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: без, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: без, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: кисти, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: без, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: за, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: -с, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: -де, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: Возможные, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: дочери, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: а, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: арх, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: аномалия, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: кисти, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: без, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: анормальное, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: развитие, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: клети, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: без, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: гипертрихоз, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: Возможные, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: сыновья, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: умяв, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: мономания, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: развития, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: кисти, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: ж, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: жи, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: без, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: не, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: ха, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: нормальное, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: развитие, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: кисти, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: без, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: ги, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: гипертрихоза, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: -с, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: расходится, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: ребенка, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: в, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: первом, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: браке, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: нормальное, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: развитие, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: кисти,, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: без, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: ги-, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: пертрихоза., Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: 2), Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: Разходится, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: ребёнка, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: в, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: первом, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
Text: браке, Number: 28, Confidence: 0.84, Bbox: [18.108184814453125, 109.21647644042969, 2272.193603515625, 2590.0]
