Text: (28), Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: аномалия, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: нет, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: гипертрихоз, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: ухха, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: д, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: нет, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: ношения, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: хот, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: нет, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: аномалии, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: нет, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: гипертрихоза, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: -с, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: да, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: так, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: как, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: гипертрихоз, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: передается, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: голоэдрические, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: а, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: ген, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: отсутствия, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: гномами, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: является, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: рецептивный, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: Сын, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: с, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: генотипом, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: хау, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: в, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: первом, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: поколении, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: с, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: родится, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: с, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: нормальным, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: развитием, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: кисти, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: и, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: с, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: гипертрихозом, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: родится, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: с, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: нормальным, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: развитием, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: кисти, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: и, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: с, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
Text: гипертрихозом, Number: 28, Confidence: 0.86, Bbox: [5.148255348205566, 111.7000732421875, 2301.340576171875, 2126.05859375]
