Text: Данный, Number: none, Confidence: none, Bbox: none
Text: а, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: нормальная, Number: none, Confidence: none, Bbox: none
Text: на, Number: none, Confidence: none, Bbox: none
Text: В, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: гипертрихоз, Number: none, Confidence: none, Bbox: none
Text: анормальная, Number: none, Confidence: none, Bbox: none
Text: раковина, Number: none, Confidence: none, Bbox: none
Text: abab, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: д, Number: none, Confidence: none, Bbox: none
Text: х, Number: none, Confidence: none, Bbox: none
Text: х, Number: none, Confidence: none, Bbox: none
Text: х, Number: none, Confidence: none, Bbox: none
Text: У, Number: none, Confidence: none, Bbox: none
Text: б, Number: none, Confidence: none, Bbox: none
Text: рапа, Number: none, Confidence: none, Bbox: none
Text: заахав, Number: none, Confidence: none, Bbox: none
Text: забуду, Number: none, Confidence: none, Bbox: none
Text: -де, Number: none, Confidence: none, Bbox: none
Text: нормальная, Number: none, Confidence: none, Bbox: none
Text: кисть, Number: none, Confidence: none, Bbox: none
Text: нормальном, Number: none, Confidence: none, Bbox: none
Text: ушная, Number: none, Confidence: none, Bbox: none
Text: раковина, Number: none, Confidence: none, Bbox: none
Text: аномальном, Number: none, Confidence: none, Bbox: none
Text: жисть, Number: none, Confidence: none, Bbox: none
Text: гипертрихоз, Number: none, Confidence: none, Bbox: none
Text: уравнивай, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: нормальная, Number: none, Confidence: none, Bbox: none
Text: кисть, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: аномальная, Number: none, Confidence: none, Bbox: none
Text: кисть, Number: none, Confidence: none, Bbox: none
Text: нормальная, Number: none, Confidence: none, Bbox: none
Text: умная, Number: none, Confidence: none, Bbox: none
Text: раковина, Number: none, Confidence: none, Bbox: none
Text: нормальная, Number: none, Confidence: none, Bbox: none
Text: жить, Number: none, Confidence: none, Bbox: none
Text: нормальная, Number: none, Confidence: none, Bbox: none
Text: ужиная, Number: none, Confidence: none, Bbox: none
Text: раковина, Number: none, Confidence: none, Bbox: none
Text: анналы, Number: none, Confidence: none, Bbox: none
Text: ная, Number: none, Confidence: none, Bbox: none
Text: писать, Number: none, Confidence: none, Bbox: none
Text: нормал, Number: none, Confidence: none, Bbox: none
Text: умная, Number: none, Confidence: none, Bbox: none
Text: раковин, Number: none, Confidence: none, Bbox: none
Text: нормальная, Number: none, Confidence: none, Bbox: none
Text: ушная, Number: none, Confidence: none, Bbox: none
Text: Кракову, Number: none, Confidence: none, Bbox: none
Text: нормальная, Number: none, Confidence: none, Bbox: none
Text: кисть, Number: none, Confidence: none, Bbox: none
Text: гипертрихоз, Number: none, Confidence: none, Bbox: none
Text: анионы, Number: none, Confidence: none, Bbox: none
Text: льна, Number: none, Confidence: none, Bbox: none
Text: кисть, Number: none, Confidence: none, Bbox: none
Text: дилер, Number: none, Confidence: none, Bbox: none
Text: трико, Number: none, Confidence: none, Bbox: none
Text: 2)5.2, Number: none, Confidence: none, Bbox: none
Text: слыхав, Number: none, Confidence: none, Bbox: none
Text: а, Number: none, Confidence: none, Bbox: none
Text: а, Number: none, Confidence: none, Bbox: none
Text: заврусь, Number: none, Confidence: none, Bbox: none
Text: металлист, Number: none, Confidence: none, Bbox: none
Text: азональная, Number: none, Confidence: none, Bbox: none
Text: жесть, Number: none, Confidence: none, Bbox: none
Text: Аидом, Number: none, Confidence: none, Bbox: none
Text: виши, Number: none, Confidence: none, Bbox: none
Text: Вы, Number: none, Confidence: none, Bbox: none
Text: нормальная, Number: none, Confidence: none, Bbox: none
Text: утирая, Number: none, Confidence: none, Bbox: none
Text: раковина, Number: none, Confidence: none, Bbox: none
Text: нормальная, Number: none, Confidence: none, Bbox: none
Text: жисть, Number: none, Confidence: none, Bbox: none
Text: нормальная, Number: none, Confidence: none, Bbox: none
Text: кисть, Number: none, Confidence: none, Bbox: none
Text: нормальная, Number: none, Confidence: none, Bbox: none
Text: умная, Number: none, Confidence: none, Bbox: none
Text: раковина, Number: none, Confidence: none, Bbox: none
Text: нормальная, Number: none, Confidence: none, Bbox: none
Text: ушная, Number: none, Confidence: none, Bbox: none
Text: раковина, Number: none, Confidence: none, Bbox: none
Text: В, Number: none, Confidence: none, Bbox: none
Text: первом, Number: none, Confidence: none, Bbox: none
Text: баране, Number: none, Confidence: none, Bbox: none
Text: возможно, Number: none, Confidence: none, Bbox: none
Text: рождение, Number: none, Confidence: none, Bbox: none
Text: ребенка, Number: none, Confidence: none, Bbox: none
Text: с, Number: none, Confidence: none, Bbox: none
Text: нормальной, Number: none, Confidence: none, Bbox: none
Text: кистью, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: шпертрикдон,, Number: none, Confidence: none, Bbox: none
Text: если, Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
Text: отца, Number: none, Confidence: none, Bbox: none
Text: будут, Number: none, Confidence: none, Bbox: none
Text: рекомбинантные, Number: none, Confidence: none, Bbox: none
Text: кометы, Number: none, Confidence: none, Bbox: none
Text: полученные, Number: none, Confidence: none, Bbox: none
Text: с, Number: none, Confidence: none, Bbox: none
Text: помощью, Number: none, Confidence: none, Bbox: none
Text: о, Number: none, Confidence: none, Bbox: none
Text: кроссинговера, Number: none, Confidence: none, Bbox: none
Text: между, Number: none, Confidence: none, Bbox: none
Text: Х, Number: none, Confidence: none, Bbox: none
Text: а, Number: none, Confidence: none, Bbox: none
Text: хромосомами, Number: none, Confidence: none, Bbox: none
Text: по, Number: none, Confidence: none, Bbox: none
Text: склею, Number: none, Confidence: none, Bbox: none
Text: А, Number: none, Confidence: none, Bbox: none
Text: по, Number: none, Confidence: none, Bbox: none
Text: успокою, Number: none, Confidence: none, Bbox: none
Text: а, Number: none, Confidence: none, Bbox: none
Text: от, Number: none, Confidence: none, Bbox: none
Text: матери, Number: none, Confidence: none, Bbox: none
Text: ребенку, Number: none, Confidence: none, Bbox: none
Text: досланное, Number: none, Confidence: none, Bbox: none
Text: гашетка, Number: none, Confidence: none, Bbox: none
Text: холь, Number: none, Confidence: none, Bbox: none
Text: ребенок, Number: none, Confidence: none, Bbox: none
Text: с, Number: none, Confidence: none, Bbox: none
Text: нормальной, Number: none, Confidence: none, Bbox: none
Text: кистью, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: гипертрихозом, Number: none, Confidence: none, Bbox: none
Text: с, Number: none, Confidence: none, Bbox: none
Text: мормальной, Number: none, Confidence: none, Bbox: none
Text: кистью, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: гипертрикозом., Number: none, Confidence: none, Bbox: none
