Text: no23., Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: вирусной, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: анной, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: Дж, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: в, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: анк, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: клетки, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: Периодическая, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: изменчивость, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: структуры, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: вируса, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: веру, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: no28, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: дано, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: Решение, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: -с, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: р, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: а, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: ах, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: зв, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: о, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: бона, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: хоть, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: ахнет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гипертрихоза, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: Жаном, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: развит, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кисти, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гипертрихоза, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: аномии, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: развит, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кисти, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гипертрихоз, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: аномалия, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: развит, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кисти, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: -с, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гнет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: аномалии, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: развит, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кисти, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: обм, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: развит, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кост, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: оном, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: резв, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: шит, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: андр, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: ред, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: канами, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: развит, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кисти, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кист, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гипертрихоза, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гипертрихоза, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: пипертрик.), Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гипертрихоза, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: рос, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: а, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: аба, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: холь, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: -с, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: 38'ахвзь, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: в, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: азах, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: в, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: заахав, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: о, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нехоть, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: аномии, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: разв, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кист, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: анализ, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: разв, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кист, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: дном, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: анализ, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: разв, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кист, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гипертрихоза, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гипертрихоза, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гипертрихоз, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: пестрин, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: неисмпертрикоза, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: f1:0, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: aaxx, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: акром, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: разв, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кисти, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: а, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: разв, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кист, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: анализ, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: разв, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кист, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гипертрихоз, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: анализ, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: разв, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кистей, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гипертрихоза, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: запам, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: разв, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кист, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гипертрихоз, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нет, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: Нескольку, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: да, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: Если, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: у, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: женщины, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: была, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: бы, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: хоть, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: одна, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: х, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: то, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: был, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: бы, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: сын, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: с, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нормальным, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: развитием, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кисти, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: и, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гипертрихозом, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: нормальным, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: развитием, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: кисти, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: и, Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
Text: гиперприхозом., Number: 28, Confidence: 0.65, Bbox: [6.219501495361328, 1005.203125, 2282.4423828125, 2559.94091796875]
