Text: -с, Number: none, Confidence: none, Bbox: none
Text: артериальная, Number: none, Confidence: none, Bbox: none
Text: кровь, Number: none, Confidence: none, Bbox: none
Text: застаивается, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: подсве, Number: none, Confidence: none, Bbox: none
Text: отве, Number: none, Confidence: none, Bbox: none
Text: отек, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: нижних, Number: none, Confidence: none, Bbox: none
Text: конечностях, Number: none, Confidence: none, Bbox: none
Text: 26)., Number: none, Confidence: none, Bbox: none
Text: Наиболее, Number: none, Confidence: none, Bbox: none
Text: древний, Number: none, Confidence: none, Bbox: none
Text: пред, Number: none, Confidence: none, Bbox: none
Text: предку, Number: none, Confidence: none, Bbox: none
Text: современных, Number: none, Confidence: none, Bbox: none
Text: сумчатых, Number: none, Confidence: none, Bbox: none
Text: обитали, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: совестными, Number: none, Confidence: none, Bbox: none
Text: потому, Number: none, Confidence: none, Bbox: none
Text: что, Number: none, Confidence: none, Bbox: none
Text: там, Number: none, Confidence: none, Bbox: none
Text: нет, Number: none, Confidence: none, Bbox: none
Text: резких, Number: none, Confidence: none, Bbox: none
Text: спадов, Number: none, Confidence: none, Bbox: none
Text: температур, Number: none, Confidence: none, Bbox: none
Text: много, Number: none, Confidence: none, Bbox: none
Text: пищи, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: климатические, Number: none, Confidence: none, Bbox: none
