Text: 28.1), Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: кисти, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: нет, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: гипертрихоза, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: развитие, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: кисти, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: нет, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: инерпириоза, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: -с, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: р, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: а, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: ехав, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: нормальное, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: развитие, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: кисти, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: нет, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: гипертрихоза, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: х, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: -с, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: -с, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: ехав, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: аномальное, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: развитие, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: кисти, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: гипертрихоз, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: непросоверные:, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: красковарные, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: ос, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: ау, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: -де, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: дочери, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: ехав, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: ав, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: нормальное, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: развитие, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: кисти, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: нет, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: гипертрихоза, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: анимальное, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: развитие, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: клети, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: нет, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: гипертрихоза, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: сыновья, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: х, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: а, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: ехав, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: -с, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: р, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: д, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: х, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: яв, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: развитие, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: кисти, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: гипертрихоз, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: развитие, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: кисти, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: гипертрихоз, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: аномальное, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: развитие, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: книги, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: нет, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: инфтрихоза, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: нормальное, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: строение, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: кисти, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: нет, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: гипертрихоза, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: -с, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: ехав, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
Text: Буга, Number: 28, Confidence: 0.69, Bbox: [26.492902755737305, 2.914372444152832, 2280.516357421875, 2586.843505859375]
