Text: Данный, Number: none, Confidence: none, Bbox: none
Text: сетчатку, Number: none, Confidence: none, Bbox: none
Text: глаза, Number: none, Confidence: none, Bbox: none
Text: далее, Number: none, Confidence: none, Bbox: none
Text: сигнал, Number: none, Confidence: none, Bbox: none
Text: проходит, Number: none, Confidence: none, Bbox: none
Text: через, Number: none, Confidence: none, Bbox: none
Text: зрительный, Number: none, Confidence: none, Bbox: none
Text: нор, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: затылочную, Number: none, Confidence: none, Bbox: none
Text: зону, Number: none, Confidence: none, Bbox: none
Text: коры, Number: none, Confidence: none, Bbox: none
Text: больших, Number: none, Confidence: none, Bbox: none
Text: полушарий, Number: none, Confidence: none, Bbox: none
Text: где, Number: none, Confidence: none, Bbox: none
Text: обрабатывается, Number: none, Confidence: none, Bbox: none
Text: зрительная, Number: none, Confidence: none, Bbox: none
Text: информация, Number: none, Confidence: none, Bbox: none
Text: затем, Number: none, Confidence: none, Bbox: none
Text: не, Number: none, Confidence: none, Bbox: none
Text: информацию, Number: none, Confidence: none, Bbox: none
Text: передается, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: лобную, Number: none, Confidence: none, Bbox: none
Text: зону, Number: none, Confidence: none, Bbox: none
Text: больших, Number: none, Confidence: none, Bbox: none
Text: полушарий, Number: none, Confidence: none, Bbox: none
Text: продолговатый, Number: none, Confidence: none, Bbox: none
Text: моз, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: об, Number: none, Confidence: none, Bbox: none
Text: затем, Number: none, Confidence: none, Bbox: none
Text: сигнал, Number: none, Confidence: none, Bbox: none
Text: передается, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: слюнные, Number: none, Confidence: none, Bbox: none
Text: железы, Number: none, Confidence: none, Bbox: none
Text: затем, Number: none, Confidence: none, Bbox: none
Text: сигнал, Number: none, Confidence: none, Bbox: none
Text: передается, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: слюнные, Number: none, Confidence: none, Bbox: none
Text: железы., Number: none, Confidence: none, Bbox: none
