Text: Данный, Number: none, Confidence: none, Bbox: none
Text: сумчатых, Number: none, Confidence: none, Bbox: none
Text: животных, Number: none, Confidence: none, Bbox: none
Text: скорее, Number: none, Confidence: none, Bbox: none
Text: всего, Number: none, Confidence: none, Bbox: none
Text: обитали, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: тенях, Number: none, Confidence: none, Bbox: none
Text: если, Number: none, Confidence: none, Bbox: none
Text: рассмотреть, Number: none, Confidence: none, Bbox: none
Text: филогенетическое, Number: none, Confidence: none, Bbox: none
Text: древо, Number: none, Confidence: none, Bbox: none
Text: то, Number: none, Confidence: none, Bbox: none
Text: можно, Number: none, Confidence: none, Bbox: none
Text: заметить, Number: none, Confidence: none, Bbox: none
Text: что, Number: none, Confidence: none, Bbox: none
Text: большинство, Number: none, Confidence: none, Bbox: none
Text: прямых, Number: none, Confidence: none, Bbox: none
Text: потомков, Number: none, Confidence: none, Bbox: none
Text: сумчатых, Number: none, Confidence: none, Bbox: none
Text: являются, Number: none, Confidence: none, Bbox: none
Text: мелкими, Number: none, Confidence: none, Bbox: none
Text: грызунами, Number: none, Confidence: none, Bbox: none
Text: барсам, Number: none, Confidence: none, Bbox: none
Text: обитания, Number: none, Confidence: none, Bbox: none
Text: которых, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: большей, Number: none, Confidence: none, Bbox: none
Text: мере, Number: none, Confidence: none, Bbox: none
Text: степи, Number: none, Confidence: none, Bbox: none
