Text: Данный, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: артериях, Number: none, Confidence: none, Bbox: none
Text: жирафов, Number: none, Confidence: none, Bbox: none
Text: выше, Number: none, Confidence: none, Bbox: none
Text: чем, Number: none, Confidence: none, Bbox: none
Text: давление, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: артериях, Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
Text: людей, Number: none, Confidence: none, Bbox: none
Text: вот, Number: none, Confidence: none, Bbox: none
Text: бедственно, Number: none, Confidence: none, Bbox: none
Text: что, Number: none, Confidence: none, Bbox: none
Text: что, Number: none, Confidence: none, Bbox: none
Text: давление, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: капиллярах, Number: none, Confidence: none, Bbox: none
Text: тактик, Number: none, Confidence: none, Bbox: none
Text: выше, Number: none, Confidence: none, Bbox: none
Text: поэтому, Number: none, Confidence: none, Bbox: none
Text: соединительная, Number: none, Confidence: none, Bbox: none
Text: ткань, Number: none, Confidence: none, Bbox: none
Text: вокруг, Number: none, Confidence: none, Bbox: none
Text: капилляров, Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
Text: жирафов, Number: none, Confidence: none, Bbox: none
Text: имеет, Number: none, Confidence: none, Bbox: none
Text: большую, Number: none, Confidence: none, Bbox: none
Text: плотность, Number: none, Confidence: none, Bbox: none
Text: чтобы, Number: none, Confidence: none, Bbox: none
Text: про, Number: none, Confidence: none, Bbox: none
Text: предотвратить, Number: none, Confidence: none, Bbox: none
Text: их, Number: none, Confidence: none, Bbox: none
Text: разрыв, Number: none, Confidence: none, Bbox: none
Text: патологически, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Я, Number: none, Confidence: none, Bbox: none
Text: Артерии, Number: none, Confidence: none, Bbox: none
Text: при, Number: none, Confidence: none, Bbox: none
Text: повышенном, Number: none, Confidence: none, Bbox: none
Text: артериальном, Number: none, Confidence: none, Bbox: none
Text: давлен, Number: none, Confidence: none, Bbox: none
Text: имеют, Number: none, Confidence: none, Bbox: none
Text: свойство, Number: none, Confidence: none, Bbox: none
Text: распираться, Number: none, Confidence: none, Bbox: none
Text: ничего, Number: none, Confidence: none, Bbox: none
Text: отечность, Number: none, Confidence: none, Bbox: none
Text: нижних, Number: none, Confidence: none, Bbox: none
Text: конечности, Number: none, Confidence: none, Bbox: none
Text: -де, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Теория, Number: none, Confidence: none, Bbox: none
Text: дрейфа, Number: none, Confidence: none, Bbox: none
Text: континентов, Number: none, Confidence: none, Bbox: none
Text: -де, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: По, Number: none, Confidence: none, Bbox: none
Text: условию, Number: none, Confidence: none, Bbox: none
Text: условию, Number: none, Confidence: none, Bbox: none
Text: частота, Number: none, Confidence: none, Bbox: none
Text: встречаемость, Number: none, Confidence: none, Bbox: none
Text: д, Number: none, Confidence: none, Bbox: none
Text: мутантного, Number: none, Confidence: none, Bbox: none
Text: енот, Number: none, Confidence: none, Bbox: none
Text: пипка, Number: none, Confidence: none, Bbox: none
Text: а, Number: none, Confidence: none, Bbox: none
Text: а, Number: none, Confidence: none, Bbox: none
Text: встр, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Частота, Number: none, Confidence: none, Bbox: none
Text: греч, Number: none, Confidence: none, Bbox: none
Text: решаемости, Number: none, Confidence: none, Bbox: none
Text: аллелям, Number: none, Confidence: none, Bbox: none
Text: д, Number: none, Confidence: none, Bbox: none
Text: мутантного, Number: none, Confidence: none, Bbox: none
Text: аллея, Number: none, Confidence: none, Bbox: none
Text: СМ, Number: none, Confidence: none, Bbox: none
Text: пед, Number: none, Confidence: none, Bbox: none
Text: ПИСТ, Number: none, Confidence: none, Bbox: none
Text: СПЕД, Number: none, Confidence: none, Bbox: none
Text: ПИСТ, Number: none, Confidence: none, Bbox: none
