Text: Данный, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: среднем, Number: none, Confidence: none, Bbox: none
Text: море, Number: none, Confidence: none, Bbox: none
Text: повадки, Number: none, Confidence: none, Bbox: none
Text: привык, Number: none, Confidence: none, Bbox: none
Text: Инстинкта, Number: none, Confidence: none, Bbox: none
Text: аще, Number: none, Confidence: none, Bbox: none
Text: всего, Number: none, Confidence: none, Bbox: none
Text: связаны, Number: none, Confidence: none, Bbox: none
Text: с, Number: none, Confidence: none, Bbox: none
Text: поведением, Number: none, Confidence: none, Bbox: none
Text: (глабально),, Number: none, Confidence: none, Bbox: none
Text: а, Number: none, Confidence: none, Bbox: none
Text: безус, Number: none, Confidence: none, Bbox: none
Text: повинен, Number: none, Confidence: none, Bbox: none
Text: рефлексы, Number: none, Confidence: none, Bbox: none
Text: с, Number: none, Confidence: none, Bbox: none
Text: тысячными, Number: none, Confidence: none, Bbox: none
Text: манипуляциями, Number: none, Confidence: none, Bbox: none
Text: Инстинкты, Number: none, Confidence: none, Bbox: none
Text: могут, Number: none, Confidence: none, Bbox: none
Text: отступятся, Number: none, Confidence: none, Bbox: none
Text: со, Number: none, Confidence: none, Bbox: none
Text: временем, Number: none, Confidence: none, Bbox: none
Text: а, Number: none, Confidence: none, Bbox: none
Text: элементы, Number: none, Confidence: none, Bbox: none
Text: рефлекторной, Number: none, Confidence: none, Bbox: none
Text: душ, Number: none, Confidence: none, Bbox: none
Text: условного, Number: none, Confidence: none, Bbox: none
Text: слюноотделения, Number: none, Confidence: none, Bbox: none
Text: рецептор, Number: none, Confidence: none, Bbox: none
Text: центрусповного, Number: none, Confidence: none, Bbox: none
Text: режемся, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: готовнос, Number: none, Confidence: none, Bbox: none
Text: пейзаже, Number: none, Confidence: none, Bbox: none
Text: центр, Number: none, Confidence: none, Bbox: none
Text: слюноотделения, Number: none, Confidence: none, Bbox: none
Text: исполнительный, Number: none, Confidence: none, Bbox: none
Text: орган, Number: none, Confidence: none, Bbox: none
Text: высокое, Number: none, Confidence: none, Bbox: none
Text: артериальное, Number: none, Confidence: none, Bbox: none
Text: давление, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: сонных, Number: none, Confidence: none, Bbox: none
Text: артериях, Number: none, Confidence: none, Bbox: none
Text: жирарда, Number: none, Confidence: none, Bbox: none
Text: связано, Number: none, Confidence: none, Bbox: none
Text: с, Number: none, Confidence: none, Bbox: none
Text: тем, Number: none, Confidence: none, Bbox: none
Text: что, Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
Text: них, Number: none, Confidence: none, Bbox: none
Text: длинная, Number: none, Confidence: none, Bbox: none
Text: шея, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: тре, Number: none, Confidence: none, Bbox: none
Text: длинная, Number: none, Confidence: none, Bbox: none
Text: шея, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: тре-, Number: none, Confidence: none, Bbox: none
