Text: босс, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: Необходимо, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: заразить, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: образцы, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: человеческих, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: клеток, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: введомает,, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: и, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: не, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: добавлять, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: в, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: образцы, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: лекарственный, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: препарат, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: Остальные, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: параметры, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: нужно, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: оставить, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: без, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: изменений, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: время, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: эксперимента, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: температуру, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: -де, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: можно, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: так, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: как, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: через, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: часа, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: после, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: добавления, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: лекарственного, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: средства, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: вирусная, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: нагрузка, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: в, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: образцах, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: снизилась, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: Биохимический, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: метод, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: Обратная, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: паникующая, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: и, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: встраивание, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: генетического, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: вируса, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: генетический, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: материал, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: клетки, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: хозяина, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: В, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: таком, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: случае, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: будет, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: невозможно, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: избирательная, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: остановка, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: матричных, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: процессов, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: в, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: клетке, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: пораженной, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: вирусом, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: Образование, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: суперкансида, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: при, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: сборке, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: вирусных, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: частиц, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: Белки, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: на, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: поверхности, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: суперлига, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: могут, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: не, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: расположиться, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: клетками, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: как, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: чужеродные, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: Возможные, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: мытари, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
Text: вируса, Number: 22, Confidence: 0.38, Bbox: [15.452917098999023, 35.13462829589844, 2280.61962890625, 1455.827880859375]
