Text: босс, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: не, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: можем, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: зависит, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: ли, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: голово, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: воздушных, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: бактерий, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: от, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: ведения, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: лекарственного, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: средства, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: no23, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: -с, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: нельзя, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: сказать, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: точно, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: разрушается, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: ли, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: бескостная, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: истица, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: т, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: к, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: резали, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: что, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: это, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: был, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: за, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: аппарат, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: а, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: бечевая, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: сыворотка, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: уничтожает, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: буд, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: стак, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: в, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: ней, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: находятся, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: готовые, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: антител, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: -с, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: если, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: вакцину, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: то, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: сам, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: организм, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: начина, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: начнет, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: уничтожать, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: вдруг, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: -таки, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: с, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: ней, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: водят, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: особенный, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: ет, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: вдруг, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: и, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: орехи, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: за, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: быть, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: ведется, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: с, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: ним, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: и, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: вырабатывает, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: свои, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: антител, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: -с, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: метод, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: микроскопия, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: -с, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: кристаллизация, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: вируса, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: в, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: окружающей, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: среде, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: до, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: того, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: времени, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: пока, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: не, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: попадает, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: в, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: организме, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: -с, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: имеет, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: способность, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: меняться, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: участками, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: генов, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: способствует, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: их, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: лыживаешкти, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: ти, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: способствует, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: их, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: лыживаешкти, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
Text: ти, Number: 22, Confidence: 0.71, Bbox: [25.504650115966797, 45.40748596191406, 2277.611572265625, 988.2462158203125]
