Text: Данный, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: вдавление, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: сонных, Number: none, Confidence: none, Bbox: none
Text: артериях, Number: none, Confidence: none, Bbox: none
Text: жирафа, Number: none, Confidence: none, Bbox: none
Text: Выше, Number: none, Confidence: none, Bbox: none
Text: его, Number: none, Confidence: none, Bbox: none
Text: размеров, Number: none, Confidence: none, Bbox: none
Text: ан, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: выше, Number: none, Confidence: none, Bbox: none
Text: человека, Number: none, Confidence: none, Bbox: none
Text: следовательно, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: давление, Number: none, Confidence: none, Bbox: none
Text: блуда, Number: none, Confidence: none, Bbox: none
Text: больше, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: плотность, Number: none, Confidence: none, Bbox: none
Text: соединительной, Number: none, Confidence: none, Bbox: none
Text: ткани, Number: none, Confidence: none, Bbox: none
Text: вокруг, Number: none, Confidence: none, Bbox: none
Text: капилляров, Number: none, Confidence: none, Bbox: none
Text: больше, Number: none, Confidence: none, Bbox: none
Text: потому, Number: none, Confidence: none, Bbox: none
Text: что, Number: none, Confidence: none, Bbox: none
Text: нужно, Number: none, Confidence: none, Bbox: none
Text: зажмите, Number: none, Confidence: none, Bbox: none
Text: для, Number: none, Confidence: none, Bbox: none
Text: саша, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: давление, Number: none, Confidence: none, Bbox: none
Text: буда, Number: none, Confidence: none, Bbox: none
Text: больше)., Number: none, Confidence: none, Bbox: none
Text: 2), Number: none, Confidence: none, Bbox: none
Text: плотность, Number: none, Confidence: none, Bbox: none
Text: соединительной, Number: none, Confidence: none, Bbox: none
Text: ткани, Number: none, Confidence: none, Bbox: none
Text: вокруг, Number: none, Confidence: none, Bbox: none
Text: капилляров, Number: none, Confidence: none, Bbox: none
Text: больше,, Number: none, Confidence: none, Bbox: none
Text: потому, Number: none, Confidence: none, Bbox: none
Text: что, Number: none, Confidence: none, Bbox: none
Text: нужно, Number: none, Confidence: none, Bbox: none
Text: замите,, Number: none, Confidence: none, Bbox: none
Text: для, Number: none, Confidence: none, Bbox: none
Text: капилетов, Number: none, Confidence: none, Bbox: none
Text: США, Number: none, Confidence: none, Bbox: none
