Text: Данный, Number: none, Confidence: none, Bbox: none
Text: с, Number: none, Confidence: none, Bbox: none
Text: тем, Number: none, Confidence: none, Bbox: none
Text: что, Number: none, Confidence: none, Bbox: none
Text: лекарственный, Number: none, Confidence: none, Bbox: none
Text: препарат, Number: none, Confidence: none, Bbox: none
Text: разрушал, Number: none, Confidence: none, Bbox: none
Text: новообразовавшийся, Number: none, Confidence: none, Bbox: none
Text: вирусные, Number: none, Confidence: none, Bbox: none
Text: частицы, Number: none, Confidence: none, Bbox: none
Text: подавлял, Number: none, Confidence: none, Bbox: none
Text: синтез, Number: none, Confidence: none, Bbox: none
Text: вирусных, Number: none, Confidence: none, Bbox: none
Text: белков, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: их, Number: none, Confidence: none, Bbox: none
Text: размножение, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Электронная, Number: none, Confidence: none, Bbox: none
Text: микроскопия, Number: none, Confidence: none, Bbox: none
Text: микроскопия, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: так, Number: none, Confidence: none, Bbox: none
Text: изучение, Number: none, Confidence: none, Bbox: none
Text: частицы, Number: none, Confidence: none, Bbox: none
Text: очень, Number: none, Confidence: none, Bbox: none
Text: маленькие, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: чтобы, Number: none, Confidence: none, Bbox: none
Text: наблюдать, Number: none, Confidence: none, Bbox: none
Text: за, Number: none, Confidence: none, Bbox: none
Text: жизненным, Number: none, Confidence: none, Bbox: none
Text: циклом, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: вируса, Number: none, Confidence: none, Bbox: none
Text: необходимо, Number: none, Confidence: none, Bbox: none
Text: сильное, Number: none, Confidence: none, Bbox: none
Text: увеличение, Number: none, Confidence: none, Bbox: none
Text: клетки, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Вирусы, Number: none, Confidence: none, Bbox: none
Text: бывают, Number: none, Confidence: none, Bbox: none
Text: либо, Number: none, Confidence: none, Bbox: none
Text: ранка, Number: none, Confidence: none, Bbox: none
Text: вирусами, Number: none, Confidence: none, Bbox: none
Text: либо-днк-вирусами, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Чтобы, Number: none, Confidence: none, Bbox: none
Text: синтезировался, Number: none, Confidence: none, Bbox: none
Text: вирусный, Number: none, Confidence: none, Bbox: none
Text: белок, Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
Text: рыхл, Number: none, Confidence: none, Bbox: none
Text: вируса, Number: none, Confidence: none, Bbox: none
Text: необходимо, Number: none, Confidence: none, Bbox: none
Text: сначала, Number: none, Confidence: none, Bbox: none
Text: провести, Number: none, Confidence: none, Bbox: none
Text: обра, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: обратную, Number: none, Confidence: none, Bbox: none
Text: транскрипцию, Number: none, Confidence: none, Bbox: none
Text: ерник, Number: none, Confidence: none, Bbox: none
Text: а, Number: none, Confidence: none, Bbox: none
Text: донка, Number: none, Confidence: none, Bbox: none
Text: См, Number: none, Confidence: none, Bbox: none
Text: лист, Number: none, Confidence: none, Bbox: none
Text: а, Number: none, Confidence: none, Bbox: none
Text: лист, Number: none, Confidence: none, Bbox: none
Text: 6, Number: none, Confidence: none, Bbox: none
