Text: no22., Number: 22, Confidence: 0.78, Bbox: [16.193675994873047, 460.39453125, 2301.13818359375, 1568.558349609375]
Text: потому, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: что, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: наблюдается, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: снижение, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: количества, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: частиц, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: после, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: внесения, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: препарата, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: -с, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: полимеразная, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: ценная, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: реакция, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: -с, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: вир, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: -с, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: вирус, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: иммунодефицита, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: человека, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: воздействует, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: на, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: иммунные, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: клетки, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: хорошо, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: хорошо, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: что, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: препятствует, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: образованию, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: антител, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: образу, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: -с, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: игруны, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: внедри, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: вирусы, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: внедряют, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: свой, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: свой, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: генетический, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: матери, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: генетический, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
Text: матери-, Number: 22, Confidence: 0.58, Bbox: [32.12553024291992, 1528.6510009765625, 2277.20263671875, 2581.875]
