Text: (22), Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: когда, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: вирус, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: уже, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: расплодился, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: и, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: различзапущены, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: мы, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: ные, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: процессы, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: задания, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: он, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: Начинает, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: прядь, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: являть, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: салептамы., Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: Это, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: и, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: усложняет, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: разработку, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: пре, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: поротого, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: -с, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: особенности, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: быстрее, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: размножения, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: и, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: способность, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: долю, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: не, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: выдавать, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: себя, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: (24), Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: -с, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: безусловный, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: телекс, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: слюнотечения, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: и, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: лекко, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: изображено, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: отсутствие, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: безразличное, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: по, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: едучи, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: едучи, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: едучи, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: едучи, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: едучи, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: едучи, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: ам, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: мит, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: а, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: см, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: лист, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: ед.ч., Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: ам., Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: мит, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: 2, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: см., Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
Text: лист, Number: 22, Confidence: 0.54, Bbox: [0.0, 14.978303909301758, 2300.046142578125, 1096.7265625]
