Text: как, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: они, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: х, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: кость, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: нижних, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: коп, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: что, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: вызвано, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: застой, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: конечностью, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: северного, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: в, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: богах, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: и, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: изм, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: числ, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: клеток, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: Кие, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: кие, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: крови, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: которые, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: россии, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: отвя, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: сквозь, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: возь, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: что, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: в, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: свою, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: очере, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: капилляры, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: а, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: очередь, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: выводит, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: отеком, Number: 22, Confidence: 0.39, Bbox: [964.5320434570312, 39.62727737426758, 2306.023193359375, 666.4126586914062]
Text: года, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: no26, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: Николаев, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: древние, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: предки, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: современных, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: сумчатых, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: объема, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: на, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: рериховский, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: истерика, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: в, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: составном, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: тор, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: второго, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: коры, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: моро, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: антолетеда,, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: Австралия, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: и, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: Южная, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: Америка, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: а, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: а, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: после, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: их, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: раскола, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: сумчанин, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: остались, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: в, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: Австралии, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: и, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: Южной, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: Америка, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: что, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: биологической, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: закономерности, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: антракта, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: отделилось, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: п, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: покрыт, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: сь, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: вечной, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: гарротой, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: -де, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: -с, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: рейд, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: ченовэволюционная, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: фактор, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: которой, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: тоже, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: приводить, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: сминанию, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: доли, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: рецессивных, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: голодно, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: вый, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: человеческой, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: попу, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: овуляции, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: no28., Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: аденом, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: атомами, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: в, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: развитии, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: кисти, Number: 22, Confidence: 0.75, Bbox: [55.193260192871094, 43.013607025146484, 2310.0, 691.2125244140625]
Text: жение, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: а, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: х, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: отсутствие, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: анализы, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: в, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: дублении, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: кисти, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: -с, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: гипертрихоз, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: -с, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: весях, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: х, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: х, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: х, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: отсутствие, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: копили, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: в, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: развитии, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: кисти, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: отсутствие, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: информации, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: х, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: о, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: лужина, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: кнопками, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: в, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: развитии, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: кисти, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: гипертрихоз, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: -с, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: отсутствие, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: гипертрихоз, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: б, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: -де, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: девочка, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: с, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: английский, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: кисти, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: и, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: отсутствием, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: развит, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: кисти, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: мальчик, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: с, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: английский, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: гинертрикоти, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: волочением, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: края, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: шиной, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: развит, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: раковин, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: мальчик, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: с, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: английский, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: и, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: гинертрикоти, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: (двоночением, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: края, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: шиной, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: развит, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
Text: раковик, Number: 28, Confidence: 0.30, Bbox: [42.5650520324707, 1637.394287109375, 2310.0, 2587.270751953125]
