Text: Такой, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: в, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: аптеке, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: no22, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: -с, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: Отрицательный, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: контроль, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: измерение, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: количества, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: вирусных, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: частиц, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: без, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: воздействия, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: на, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: них, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: лекарственного, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: препарата, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: против, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: вируса, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: имунодещитгеловека., Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: без, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: изменений, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: -с, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: Остальные, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: параметры, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: необходимо, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: оставить, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: -с, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: Он, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: не, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: адекватный, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: потому, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: что, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: при, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: отрицательном, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: контроле, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: на, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: должно, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: быть, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: экспериментального, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: на, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: объект, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: изучения, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: no23, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: -с, Number: 22, Confidence: 0.75, Bbox: [31.017972946166992, 19.138057708740234, 2293.045654296875, 655.0986328125]
Text: нет, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: нельзя, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: Так, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: как, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: количество, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: вирусных, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: частиц, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: после, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: внесения, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: препарата, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: против, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: вируса, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: иммунодефицита, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: осталось, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: примерно, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: таким, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: же, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: незначительные, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: изменения, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: каким, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: был, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: до, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: внесения, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: препарата, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: -с, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: микроскопия, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: формирование, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: резистентности, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: вирусов, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: способны, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: быстро, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: размножаться, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: no24, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: -с, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: на, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: рисунке, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: а, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: Безусловным, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: рефлексом, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: на, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: рисунке, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: является, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: выделение, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: слюны, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: при, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: собаки, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: а, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: безразличным, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: развратителем, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: является, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: лампочка, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: на, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: рисунке, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: А, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: она, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: выключена, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: поэтому, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: безразличный, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: раздражитель, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: отсутствует, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: В, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: центральной, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: нервной, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: системе, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: продолговатый, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: мозг, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: безусловный, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: рефлексивно, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: ответ, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: организма, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: на, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: раздражение, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: вязание, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: вязание, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: связанный, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: с, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: центральной, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: нервной, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: системой, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: лается, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: с, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: рождения, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: а, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: инстинкт, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: совокупность, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: рефлексов, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: характерных, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: определенному, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: виду, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: состоит, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: нескольких, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: рефлексов, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: высиживание, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: ящ, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: курицей, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: до, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: их, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: оглупление, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: загорание, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: запиты, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: возбуждение, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: зрительных, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: рецепторов, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: сетчатки, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: передача, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: нервного, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: импульса, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: по, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: двигательному, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: нейрону, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: в, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: затылочную, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: долю, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: неровного, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: мора, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: возникшая, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: условным, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: рефлексом, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: нейронная, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: связь, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: возбуждает, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: центр, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: слюноотделение, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: передача, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: возвещения, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: по, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: собакой, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: 1/25, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: -с, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: сонная, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: артерия, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: щит, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: к, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: головному, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: мозгу, Number: 22, Confidence: 0.77, Bbox: [2.1039600372314453, 1193.89013671875, 2308.552978515625, 2218.867431640625]
Text: жираф, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: имеет, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: длинную, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: шею, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: поэтому, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: сердца, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: намного, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: больше, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: чем, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: от, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: головного, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: В, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: связи, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: с, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: этим, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: необходимо, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: высокое, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: артериальное, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: давление, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
Text: чтобы, Number: 24, Confidence: 0.47, Bbox: [36.88772201538086, 2245.491455078125, 2309.373046875, 2590.0]
