Text: в, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: не, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: будет, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: является, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: секретным, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: благодаря, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: раздражительным, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: действиям, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: ярусных, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: частиц, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: препарату, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: Количество, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: вирусной, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: нагрузки, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: начинен, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: увеличив, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: почивать, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: при, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: добавлении, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: а, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: посл, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: чеговозвраща, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: но, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: му, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: контроль, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: -с, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: отецательпри, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: добавлении, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: препарата, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: пре, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: оставить, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: группу, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: у, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: вирусных, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: в, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: ясных, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: частиц, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: в, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: учебе, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: одет, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: инверсирован, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: ном, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: образце, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: арат, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: щажении, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: клетки, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: оставить, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: без, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: добаво, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: одну, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: вирусных, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: плешь, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: пекарство, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: средства, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: -с, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: -с, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: Остальные, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: условия, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: необх, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: необходимо, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: оставить, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: без, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: изменений, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: нет, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: Так, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: как, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: добавлении, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: паратая, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: вирусные, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: начали, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: отвалки, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: ваяться, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: от, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: нового, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: фужеров, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: народного, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: в, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: клетке, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: электронное, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: клеточная, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: инженерия, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: микроскопирование, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: Вирусам, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: не, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: сильно, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: заботит, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: наличие, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: и, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: окислительных, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: солей, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: -с, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: Вирусы, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: могут, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: перерабатываться, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: уничтожать, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: бактериальные, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: элементы, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: гн, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: -с, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: Оставленная, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: лампочка, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: в, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: комнате, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: без, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: кормов, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: ромовой, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: пищи, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: посту, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: топление, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: двигательного, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: через, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: спинной, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: отдел, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: нерв, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: нейронов, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: слюнк, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: послед, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: лешем, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: -де, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: Реакция, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: слюно, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: -де, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: равнине, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: предки, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: сумчатых, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: обитали, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: сум, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: на, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: одном, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: материке, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: и, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: одном, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: климатическом, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: современных, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: сумчатых, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: обитали, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: сум, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: на, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: одном, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: матер-ке, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: и, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: одном, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
Text: климатическом, Number: 24, Confidence: 0.35, Bbox: [9.763975143432617, 1757.1937255859375, 2310.0, 2590.0]
