Text: -с, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Наиболее, Number: none, Confidence: none, Bbox: none
Text: древние, Number: none, Confidence: none, Bbox: none
Text: предки, Number: none, Confidence: none, Bbox: none
Text: современных, Number: none, Confidence: none, Bbox: none
Text: сумчатых, Number: none, Confidence: none, Bbox: none
Text: млекопитающих, Number: none, Confidence: none, Bbox: none
Text: имеют, Number: none, Confidence: none, Bbox: none
Text: неволящий, Number: none, Confidence: none, Bbox: none
Text: размеры, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Также, Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
Text: них, Number: none, Confidence: none, Bbox: none
Text: короткие, Number: none, Confidence: none, Bbox: none
Text: конечности, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Можно, Number: none, Confidence: none, Bbox: none
Text: делать, Number: none, Confidence: none, Bbox: none
Text: вывод, Number: none, Confidence: none, Bbox: none
Text: что, Number: none, Confidence: none, Bbox: none
Text: вероятнее, Number: none, Confidence: none, Bbox: none
Text: всего, Number: none, Confidence: none, Bbox: none
Text: конч, Number: none, Confidence: none, Bbox: none
Text: ОБИТАЛИ, Number: none, Confidence: none, Bbox: none
Text: степях, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: пустынях, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Теория, Number: none, Confidence: none, Bbox: none
Text: видообразования, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: В, Number: none, Confidence: none, Bbox: none
Text: ходе, Number: none, Confidence: none, Bbox: none
Text: биологической, Number: none, Confidence: none, Bbox: none
Text: экологической, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: георга, Number: none, Confidence: none, Bbox: none
Text: географической, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: овации, Number: none, Confidence: none, Bbox: none
Text: предками, Number: none, Confidence: none, Bbox: none
Text: занимались, Number: none, Confidence: none, Bbox: none
Text: новые, Number: none, Confidence: none, Bbox: none
Text: территории, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: экологические, Number: none, Confidence: none, Bbox: none
Text: ниши, Number: none, Confidence: none, Bbox: none
Text: В, Number: none, Confidence: none, Bbox: none
Text: примерно, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Привыкание, Number: none, Confidence: none, Bbox: none
Text: к, Number: none, Confidence: none, Bbox: none
Text: новым, Number: none, Confidence: none, Bbox: none
Text: условиям, Number: none, Confidence: none, Bbox: none
Text: обитания, Number: none, Confidence: none, Bbox: none
Text: помогали, Number: none, Confidence: none, Bbox: none
Text: формировать, Number: none, Confidence: none, Bbox: none
Text: подвиды, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: Затем, Number: none, Confidence: none, Bbox: none
Text: формировались, Number: none, Confidence: none, Bbox: none
Text: новые, Number: none, Confidence: none, Bbox: none
Text: виды, Number: none, Confidence: none, Bbox: none
