Text: no24., Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: сонных, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: артериях, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: наблюдается, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: такое, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: высокое, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: артериальное, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: давление, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: потому, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: что, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: no26., Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: Я, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: предполагаю, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: что, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: наиболее, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: у, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: древние, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: предки, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: современных, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: губчатых, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: обитали, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: в, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: китай, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: Потому, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: что, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: китайско, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: довольно, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: старый, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: город, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: в, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: достаточно, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: благоприятный, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: климат, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: большая, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: влажность, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: а, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: также, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: много, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: деревьев, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: и, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: растений, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: Геологическая, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: территория, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: -с, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: благоприятный, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: и, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: влажный, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: климат, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: много, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: растительности, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: рельсов, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: no25, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: У, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: в, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: сонных, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: артериях, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: наблюдается, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: деревьев,, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: рельсоров, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: No25, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: У, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: жирафов, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: в, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: сонных, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: артериях, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
Text: наблюдается, Number: 24, Confidence: 0.32, Bbox: [14.131705284118652, 2301.552490234375, 2291.10595703125, 2590.0]
