Text: (22), Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: препарата, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: вирусов, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: на, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: -с, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: Отрицательный, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: контроль, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: должен, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: выглядит, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: следующим, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: отраден, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: экспериментатор, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: не, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: должен, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: вносить, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: лекарственное, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: председ, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: бэр, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: ство, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: промести, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: и, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: понаблюдать, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: как, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: будет, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: изменятгода, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: ся, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: панство, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: вирусных, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: частиц, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: остальные, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: оставить, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: низменными, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: (23), Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: -с, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: немая, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: отн, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: количество, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: вирусных, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: частиц, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: после, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: внесения, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: препарата, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: остается, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: примерно, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: на, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: на, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: одном, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: лунки, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: уравнен, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: -с, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: Метод, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: электронного, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: микроскопирования, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: эа, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: приехосабливаемость, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: к, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: условиям, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: окружающей, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: среды, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: возникновение, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: мутаций, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: которые, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: помогают, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: вирусам, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: быть, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: детьми, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: к, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: лекарственными, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: препаратам, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: б, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: волжан, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: тездовитаяеть., Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: (24), Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: -с, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: На, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: рисунке, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: отображен, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: безусловный, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: рефлекс, Number: 22, Confidence: 0.35, Bbox: [62.376808166503906, 594.6708984375, 2261.848876953125, 1927.3209228515625]
Text: слюноотделения, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: и, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: отсутствует, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: безрамный, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: раздражитель, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: -с, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: селекторный, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: центр, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: слюноотделительного, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: рефлекса, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: изуча, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: обозначает, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: под, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: номером, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: -с, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: -с, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: Инстинкт, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: -с, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: это, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: врожденная, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: реакция, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: на, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: трудитесь, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: в, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: стрессовый, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: ситуации, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: а, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: безгрязвший, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: р, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: приобретенная, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: реакция, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: на, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: раздражение, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: рядом, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: вдалеке, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: (25), Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: а, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: Жираф, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: имеет, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: длинную, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: шею, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: и, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: чтобы, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: к, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: голове, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: поступал, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: упала, Number: 22, Confidence: 0.59, Bbox: [84.89175415039062, 1286.248291015625, 2257.1611328125, 1921.3275146484375]
Text: кровь, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: года, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: навощенная, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: зимородки, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: в, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: в, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: должном, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: приставе, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: для, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: прекрасной, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: работы, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: мозга, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: и, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: организма, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: в, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: последствие, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: нужно, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: более, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: высокое, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: меди, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: давление, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: для, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: поднятия, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: реви, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: от, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: арда, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: до, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: главы, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: -с, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: Для, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: того, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: чтобы, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: выдерживать, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: тах, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: вместе, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: артериальную, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: давления, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: нужны, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: была, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: зримые, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: стенки, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: сосудов, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: и, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: капилляров, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: этим, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: и, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: объяснится, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: большая, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: плотность, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: соединительной, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: ткани, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: вокруг, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: стенки, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: сосудов, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: и, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: капиляров,, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: этим, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: и, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: объяснится, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: большая, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: плотность, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: сосуднительной, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: ткани, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
Text: вокруг,, Number: 24, Confidence: 0.50, Bbox: [49.381309509277344, 1960.6947021484375, 2259.13916015625, 2587.33544921875]
