Text: no27), Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: кисть, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: -де, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: отсутствие, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: элементрихода, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: -де, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: ломание, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: кисти, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: от, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: отсутствие, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: нервы, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: -порносльная, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: клеть, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: отсутствие, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: гипертрихоз, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: у, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: года, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: завдаваномания, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: клети, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: отсутствие, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: а, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: скр, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: р, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: а, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: Х, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: ав, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: в, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: задумыва, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: ломание, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: жести, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: отсутствие, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: информант, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: нормальная, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: кисть, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: отсутствие, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: гипертрихоза, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: ана, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: нормальная, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: кисть, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: отсутствие, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: гипертрихоза, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: ар, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: оза, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: а, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: отсутствие, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: гипертрихоза, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: -с, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: аварцев, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: портальная, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: кисть, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: отсутствие, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: дав, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: дляивключенной, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: кисть, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: гипертрихоза, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: ав, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: отсутствие, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: -с, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: нет, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: так, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: как, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: доминантный, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: апрель, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: моторы, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: перекрывает, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: рецептивный, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: как, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: доминантный, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: аппель, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: моторы, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: перекрывает, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
Text: рецепивный, Number: 28, Confidence: 0.88, Bbox: [16.616294860839844, 465.3377685546875, 2290.341552734375, 2379.577880859375]
