Text: Данный, Number: none, Confidence: none, Bbox: none
Text: кий, Number: none, Confidence: none, Bbox: none
Text: (23), Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: нельзя, Number: none, Confidence: none, Bbox: none
Text: сказать, Number: none, Confidence: none, Bbox: none
Text: что, Number: none, Confidence: none, Bbox: none
Text: тестируемый, Number: none, Confidence: none, Bbox: none
Text: препарат, Number: none, Confidence: none, Bbox: none
Text: бает, Number: none, Confidence: none, Bbox: none
Text: миришь, Number: none, Confidence: none, Bbox: none
Text: костык, Number: none, Confidence: none, Bbox: none
Text: тк, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: первый, Number: none, Confidence: none, Bbox: none
Text: день, Number: none, Confidence: none, Bbox: none
Text: количество, Number: none, Confidence: none, Bbox: none
Text: причастии, Number: none, Confidence: none, Bbox: none
Text: уменьшилась, Number: none, Confidence: none, Bbox: none
Text: перинатальное, Number: none, Confidence: none, Bbox: none
Text: последующее, Number: none, Confidence: none, Bbox: none
Text: оставалось, Number: none, Confidence: none, Bbox: none
Text: перешли, Number: none, Confidence: none, Bbox: none
Text: и, Number: none, Confidence: none, Bbox: none
Text: либо, Number: none, Confidence: none, Bbox: none
Text: новые, Number: none, Confidence: none, Bbox: none
Text: вошло, Number: none, Confidence: none, Bbox: none
Text: алек, Number: none, Confidence: none, Bbox: none
Text: метод, Number: none, Confidence: none, Bbox: none
Text: электронной, Number: none, Confidence: none, Bbox: none
Text: микроскопии, Number: none, Confidence: none, Bbox: none
Text: помоги, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: мироедом, Number: none, Confidence: none, Bbox: none
Text: думках, Number: none, Confidence: none, Bbox: none
Text: года, Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
Text: аристов, Number: none, Confidence: none, Bbox: none
Text: фермент, Number: none, Confidence: none, Bbox: none
Text: обратной, Number: none, Confidence: none, Bbox: none
Text: траикриптор, Number: none, Confidence: none, Bbox: none
Text: плоды, Number: none, Confidence: none, Bbox: none
Text: Этот, Number: none, Confidence: none, Bbox: none
Text: фермент, Number: none, Confidence: none, Bbox: none
Text: по, Number: none, Confidence: none, Bbox: none
Text: особое, Number: none, Confidence: none, Bbox: none
Text: хозяино, Number: none, Confidence: none, Bbox: none
Text: строит, Number: none, Confidence: none, Bbox: none
Text: Дик, Number: none, Confidence: none, Bbox: none
Text: кирила, Number: none, Confidence: none, Bbox: none
Text: не, Number: none, Confidence: none, Bbox: none
Text: -с, Number: none, Confidence: none, Bbox: none
Text: нация, Number: none, Confidence: none, Bbox: none
Text: в, Number: none, Confidence: none, Bbox: none
Text: шуме, Number: none, Confidence: none, Bbox: none
Text: мой, Number: none, Confidence: none, Bbox: none
Text: гулкие, Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
Text: у, Number: none, Confidence: none, Bbox: none
Text: аристов, Number: none, Confidence: none, Bbox: none
Text: фермерская, Number: none, Confidence: none, Bbox: none
Text: тетроды, Number: none, Confidence: none, Bbox: none
Text: с, Number: none, Confidence: none, Bbox: none
Text: его, Number: none, Confidence: none, Bbox: none
Text: помощью, Number: none, Confidence: none, Bbox: none
Text: вирусная, Number: none, Confidence: none, Bbox: none
Text: Дик, Number: none, Confidence: none, Bbox: none
Text: сваривается, Number: none, Confidence: none, Bbox: none
Text: вика, Number: none, Confidence: none, Bbox: none
Text: см, Number: none, Confidence: none, Bbox: none
Text: струящий, Number: none, Confidence: none, Bbox: none
Text: пните, Number: none, Confidence: none, Bbox: none
Text: его, Number: none, Confidence: none, Bbox: none
Text: помощью, Number: none, Confidence: none, Bbox: none
Text: вирусная, Number: none, Confidence: none, Bbox: none
Text: Дик, Number: none, Confidence: none, Bbox: none
Text: варонвается, Number: none, Confidence: none, Bbox: none
Text: Вик-, Number: none, Confidence: none, Bbox: none
Text: хорошо., Number: none, Confidence: none, Bbox: none
Text: см., Number: none, Confidence: none, Bbox: none
Text: ст, Number: none, Confidence: none, Bbox: none
Text: струющий, Number: none, Confidence: none, Bbox: none
Text: пнит., Number: none, Confidence: none, Bbox: none
